500
127 150,29 0,00 0,00 476,00 498,00
128 150,29 150,29 94,63 574,00 501,00
129 150,29 0,00 0,00 474,00 505,00
130 150,29 150,29 93,50 572,00 508,00
131 150,29 0,00 0,00 472,00 512,00
132 150,29 150,29 92,36 570,00 515,00
133 150,29 0,00 0,00 470,00 519,00
134 150,29 150,29 91,29 568,00 522,00
135 150,29 0,00 0,00 468,00 526,00
136 150,29 150,29 90,16 566,00 529,00
137 150,29 0,00 0,00 466,00 533,00
138 150,29 150,29 89,16 564,00 536,00
139 150,29 0,00 0,00 464,00 540,00
140 150,29 150,29 88,08 562,00 543,00
141 150,29 0,00 0,00 462,00 547,00
142 150,29 150,29 87,17 560,00 550,00
143 150,29 0,00 0,00 460,00 554,00
144 150,29 150,29 86,29 558,00 557,00
145 150,29 0,00 0,00 458,00 561,00
146 150,29 0,00 0,00 556,00 560,00
147 150,29 150,29 84,86 654,00 563,00
148 150,29 0,00 0,00 554,00 567,00
149 150,29 150,29 83,98 652,00 570,00
150 150,29 0,00 0,00 552,00 574,00
151 150,29 150,29 83,11 650,00 577,00
152 150,29 0,00 0,00 550,00 581,00
153 150,29 150,29 82,25 648,00 584,00
154 150,29 0,00 0,00 548,00 588,00
155 150,29 150,29 81,38 646,00 591,00
156 150,29 0,00 0,00 546,00 595,00
157 150,29 150,29 80,59 644,00 598,00
158 150,29 0,00 0,00 544,00 602,00
159 150,29 150,29 79,87 642,00 605,00
160 150,29 0,00 0,00 542,00 609,00
161 150,29 150,29 79,06 640,00 612,00
162 150,29 0,00 0,00 540,00 616,00
163 150,29 150,29 78,40 638,00 619,00
164 150,29 0,00 0,00 538,00 623,00
165 150,29 150,29 77,63 636,00 626,00
166 150,29 0,00 0,00 536,00 630,00
167 150,29 150,29 76,92 634,00 633,00
168 150,29 0,00 0,00 534,00 637,00
169 150,29 0,00 0,00 632,00 636,00
170 150,29 150,29 75,86 730,00 639,00
171 150,29 0,00 0,00 630,00 643,00
172 150,29 150,29 75,22 728,00 646,00
173 150,29 0,00 0,00 628,00 650,00
174 150,29 150,29 74,51 726,00 653,00
175 150,29 0,00 0,00 626,00 657,00
176 150,29 150,29 73,90 724,00 660,00
177 150,29 0,00 0,00 624,00 664,00
178 150,29 150,29 73,30 722,00 667,00
179 150,29 0,00 0,00 622,00 671,00
180 150,29 150,29 72,69 720,00 674,00
181 150,29 0,00 0,00 620,00 678,00
182 150,29 150,29 72,13 718,00 681,00
183 150,29 0,00 0,00 618,00 685,00
184 150,29 150,29 71,52 716,00 688,00
185 150,29 0,00 0,00 616,00 692,00
186 150,29 150,29 70,96 714,00 695,00
187 150,29 0,00 0,00 614,00 699,00
188 150,29 150,29 70,41 712,00 702,00
189 150,29 0,00 0,00 612,00 706,00
190 150,29 150,29 69,88 710,00 709,00
191 150,29 0,00 0,00 610,00 713,00
192 150,29 0,00 0,00 708,00 712,00
193 150,29 150,29 69,13 806,00 715,00
194 150,29 0,00 0,00 706,00 719,00
195 150,29 150,29 68,59 804,00 722,00
196 150,29 0,00 0,00 704,00 726,00
197 150,29 150,29 68,15 802,00 729,00
198 150,29 0,00 0,00 702,00 733,00
199 150,29 150,29 67,68 800,00 736,00
200 150,29 0,00 0,00 700,00 740,00
201 150,29 150,29 67,21 798,00 743,00
202 150,29 0,00 0,00 698,00 747,00
203 150,29 150,29 66,76 796,00 750,00
204 150,29 0,00 0,00 696,00 754,00
205 150,29 150,29 66,32 794,00 757,00
206 150,29 0,00 0,00 694,00 761,00
207 150,29 150,29 65,89 792,00 764,00
208 150,29 0,00 0,00 692,00 768,00
209 150,29 150,29 65,48 790,00 771,00
210 150,29 0,00 0,00 690,00 775,00
211 150,29 150,29 65,07 788,00 778,00
212 150,29 0,00 0,00 688,00 782,00
213 150,29 150,29 64,67 786,00 785,00
214 150,29 0,00 0,00 686,00 789,00
215 150,29 0,00 0,00 784,00 788,00
216 150,29 150,29 64,09 882,00 791,00
217 150,29 0,00 0,00 782,00 795,00
218 150,29 150,29 63,72 880,00 798,00
219 150,29 0,00 0,00 780,00 802,00
220 150,29 150,29 63,39 878,00 805,00
221 150,29 0,00 0,00 778,00 809,00
222 150,29 150,29 63,03 876,00 812,00
223 150,29 0,00 0,00 776,00 816,00
224 150,29 150,29 62,67 874,00 819,00
225 150,29 0,00 0,00 774,00 823,00
226 150,29 150,29 62,32 872,00 826,00
227 150,29 0,00 0,00 772,00 830,00
228 150,29 150,29 61,98 870,00 833,00
229 150,29 0,00 0,00 770,00 837,00
230 150,29 150,29 61,68 868,00 840,00
231 150,29 0,00 0,00 768,00 844,00
232 150,29 150,29 61,33 866,00 847,00
233 150,29 0,00 0,00 766,00 851,00
234 150,29 150,29 61,04 864,00 854,00
235 150,29 0,00 0,00 764,00 858,00
236 150,29 150,29 60,74 862,00 861,00
237 150,29 0,00 0,00 762,00 865,00
238 150,29 0,00 0,00 860,00 864,00
239 150,29 150,29 60,29 958,00 867,00
240 150,29 0,00 0,00 858,00 871,00
241 150,29 150,29 60,00 956,00 874,00
242 150,29 0,00 0,00 856,00 878,00
243 150,29 150,29 59,72 954,00 881,00
244 150,29 0,00 0,00 854,00 885,00
245 150,29 150,29 59,45 952,00 888,00
246 150,29 0,00 0,00 852,00 892,00
247 150,29 150,29 59,18 950,00 895,00
248 150,29 0,00 0,00 850,00 899,00
249 150,29 150,29 58,92 948,00 902,00
250 150,29 0,00 0,00 848,00 906,00
251 150,29 150,29 58,66 946,00 909,00
252 150,29 0,00 0,00 846,00 913,00
253 150,29 150,29 58,41 944,00 916,00
254 150,29 0,00 0,00 844,00 920,00
255 150,29 150,29 58,17 942,00 923,00
256 150,29 0,00 0,00 842,00 927,00
257 150,29 150,29 57,93 940,00 930,00
258 150,29 0,00 0,00 840,00 934,00
259 150,29 150,29 57,69 938,00 937,00
260 150,29 0,00 0,00 838,00 941,00
261 150,29 0,00 0,00 936,00 940,00
262 150,29 150,29 57,34 1.034,00 943,00
263 150,29 0,00 0,00 934,00 947,00
264 150,29 150,29 57,12 1.032,00 950,00
265 150,29 0,00 0,00 932,00 954,00
266 150,29 150,29 56,90 1.030,00 957,00
267 150,29 0,00 0,00 930,00 961,00
268 150,29 150,29 56,69 1.028,00 964,00
269 150,29 0,00 0,00 928,00 968,00
270 150,29 150,29 56,49 1.026,00 971,00
271 150,29 0,00 0,00 926,00 975,00
272 150,29 150,29 56,28 1.024,00 978,00
273 150,29 0,00 0,00 924,00 982,00
274 150,29 150,29 56,07 1.022,00 985,00
275 150,29 0,00 0,00 922,00 989,00
276 150,29 150,29 55,87 1.020,00 992,00
277 150,29 0,00 0,00 920,00 996,00
278 150,29 150,29 55,68 1.018,00 999,00
279 150,29 0,00 0,00 918,00 1.003,00
280 150,29 150,29 55,46 1.016,00 1.006,00
281 150,29 0,00 0,00 916,00 1.010,00
282 150,29 150,29 55,30 1.014,00 1.013,00
283 150,29 0,00 0,00 914,00 1.017,00
284 150,29 0,00 0,00 1.012,00 1.016,00
285 150,29 150,29 55,02 1.110,00 1.019,00
286 150,29 0,00 0,00 1.010,00 1.023,00
287 150,29 150,29 54,84 1.108,00 1.026,00
288 150,29 0,00 0,00 1.008,00 1.030,00
289 150,29 150,29 54,70 1.106,00 1.033,00
290 150,29 0,00 0,00 1.006,00 1.037,00
291 150,29 150,29 54,50 1.104,00 1.040,00
292 150,29 0,00 0,00 1.004,00 1.044,00
293 150,29 150,29 54,36 1.102,00 1.047,00
294 150,29 0,00 0,00 1.002,00 1.051,00
295 150,29 150,29 54,20 1.100,00 1.054,00
296 150,29 0,00 0,00 1.000,00 1.058,00
297 150,29 150,29 54,04 1.098,00 1.061,00
298 150,29 0,00 0,00 998,00 1.065,00
299 150,29 150,29 53,88 1.096,00 1.068,00
300 150,29 0,00 0,00 996,00 1.072,00
301 150,29 150,29 53,72 1.094,00 1.075,00
302 150,29 0,00 0,00 994,00 1.079,00
303 150,29 150,29 53,58 1.092,00 1.082,00
304 150,29 0,00 0,00 992,00 1.086,00
305 150,29 150,29 53,43 1.090,00 1.089,00
306 150,29 0,00 0,00 990,00 1.093,00
307 150,29 0,00 0,00 1.088,00 1.092,00
308 150,29 150,29 53,22 1.186,00 1.095,00
309 150,29 0,00 0,00 1.086,00 1.099,00
310 150,29 150,29 53,08 1.184,00 1.102,00
311 150,29 0,00 0,00 1.084,00 1.106,00
312 150,29 150,29 52,94 1.182,00 1.109,00
313 150,29 0,00 0,00 1.082,00 1.113,00
