500
0 342,39 342,39 342,39 1,00 90,00
1 342,39 0,00 0,00 1,00 91,00
2 342,39 342,39 366,28 99,00 91,00
3 342,39 0,00 0,00 1,00 92,00
4 342,39 342,39 307,22 99,00 92,00
5 342,39 0,00 0,00 1,00 93,00
6 342,39 342,39 326,16 99,00 93,00
7 342,39 0,00 0,00 1,00 94,00
8 342,39 342,39 306,87 99,00 94,00
9 342,39 0,00 0,00 1,00 95,00
10 342,39 342,39 314,17 99,00 95,00
11 342,39 0,00 0,00 1,00 96,00
12 342,39 342,39 309,56 99,00 96,00
13 342,39 0,00 0,00 1,00 97,00
14 342,39 342,39 311,37 99,00 97,00
15 342,39 0,00 0,00 1,00 98,00
16 342,39 342,39 310,22 99,00 98,00
17 342,39 0,00 0,00 1,00 99,00
18 342,39 342,39 308,43 99,00 99,00
19 342,39 0,00 0,00 1,00 100,00
20 342,39 0,00 0,00 99,00 100,00
21 342,39 342,39 307,28 197,00 100,00
22 342,39 0,00 0,00 97,00 101,00
23 342,39 342,39 306,73 195,00 101,00
24 342,39 0,00 0,00 95,00 102,00
25 342,39 342,39 306,17 193,00 102,00
26 342,39 0,00 0,00 93,00 103,00
27 342,39 342,39 305,52 191,00 103,00
28 342,39 0,00 0,00 91,00 104,00
29 342,39 342,39 304,97 189,00 104,00
30 342,39 0,00 0,00 89,00 105,00
31 342,39 342,39 304,27 187,00 105,00
32 342,39 0,00 0,00 87,00 106,00
33 342,39 342,39 303,76 185,00 106,00
34 342,39 0,00 0,00 85,00 107,00
35 342,39 342,39 303,14 183,00 107,00
36 342,39 0,00 0,00 83,00 108,00
37 342,39 342,39 302,58 181,00 108,00
38 342,39 0,00 0,00 81,00 109,00
39 342,39 342,39 301,94 179,00 109,00
40 342,39 0,00 0,00 79,00 110,00
41 342,39 342,39 301,30 177,00 110,00
42 342,39 0,00 0,00 77,00 111,00
43 342,39 342,39 300,68 175,00 111,00
44 342,39 0,00 0,00 75,00 112,00
45 342,39 342,39 300,04 173,00 112,00
46 342,39 0,00 0,00 73,00 113,00
47 342,39 342,39 299,36 171,00 113,00
48 342,39 0,00 0,00 71,00 114,00
49 342,39 342,39 298,69 169,00 114,00
50 342,39 0,00 0,00 69,00 115,00
51 342,39 342,39 298,06 167,00 115,00
52 342,39 0,00 0,00 67,00 116,00
53 342,39 342,39 297,41 165,00 116,00
54 342,39 0,00 0,00 65,00 117,00
55 342,39 342,39 296,77 163,00 117,00
56 342,39 0,00 0,00 63,00 118,00
57 342,39 342,39 296,13 161,00 118,00
58 342,39 0,00 0,00 61,00 119,00
59 342,39 342,39 295,52 159,00 119,00
60 342,39 0,00 0,00 59,00 120,00
61 342,39 342,39 294,88 157,00 120,00
62 342,39 0,00 0,00 57,00 121,00
63 342,39 342,39 294,22 155,00 121,00
64 342,39 0,00 0,00 55,00 122,00
65 342,39 342,39 293,55 153,00 122,00
66 342,39 0,00 0,00 53,00 123,00
67 342,39 342,39 292,91 151,00 123,00
68 342,39 0,00 0,00 51,00 124,00
69 342,39 342,39 292,30 149,00 124,00
70 342,39 0,00 0,00 49,00 125,00
71 342,39 342,39 291,68 147,00 125,00
72 342,39 0,00 0,00 47,00 126,00
73 342,39 342,39 291,02 145,00 126,00
74 342,39 0,00 0,00 45,00 127,00
75 342,39 342,39 290,39 143,00 127,00
76 342,39 0,00 0,00 43,00 128,00
77 342,39 342,39 289,78 141,00 128,00
78 342,39 0,00 0,00 41,00 129,00
79 342,39 342,39 289,17 139,00 129,00
80 342,39 0,00 0,00 39,00 130,00
81 342,39 342,39 288,61 137,00 130,00
82 342,39 0,00 0,00 37,00 131,00
83 342,39 342,39 288,03 135,00 131,00
84 342,39 0,00 0,00 35,00 132,00
85 342,39 342,39 287,46 133,00 132,00
86 342,39 0,00 0,00 33,00 133,00
87 342,39 0,00 0,00 131,00 132,00
88 342,39 342,39 286,59 229,00 132,00
89 342,39 0,00 0,00 129,00 133,00
90 342,39 342,39 286,00 227,00 133,00
91 342,39 0,00 0,00 127,00 134,00
92 342,39 342,39 285,42 225,00 134,00
93 342,39 0,00 0,00 125,00 135,00
94 342,39 342,39 284,88 223,00 135,00
95 342,39 0,00 0,00 123,00 136,00
96 342,39 342,39 284,35 221,00 136,00
97 342,39 0,00 0,00 121,00 137,00
98 342,39 342,39 283,78 219,00 137,00
99 342,39 0,00 0,00 119,00 138,00
100 342,39 342,39 283,22 217,00 138,00
101 342,39 0,00 0,00 117,00 139,00
102 342,39 342,39 282,69 215,00 139,00
103 342,39 0,00 0,00 115,00 140,00
104 342,39 342,39 282,17 213,00 140,00
105 342,39 0,00 0,00 113,00 141,00
106 342,39 342,39 281,65 211,00 141,00
107 342,39 0,00 0,00 111,00 142,00
108 342,39 342,39 281,13 209,00 142,00
109 342,39 0,00 0,00 109,00 143,00
110 342,39 342,39 280,60 207,00 143,00
111 342,39 0,00 0,00 107,00 144,00
112 342,39 342,39 280,08 205,00 144,00
113 342,39 0,00 0,00 105,00 145,00
114 342,39 342,39 279,58 203,00 145,00
115 342,39 0,00 0,00 103,00 146,00
116 342,39 342,39 279,05 201,00 146,00
117 342,39 0,00 0,00 101,00 147,00
118 342,39 342,39 278,55 199,00 147,00
119 342,39 0,00 0,00 99,00 148,00
120 342,39 342,39 278,05 197,00 148,00
121 342,39 0,00 0,00 97,00 149,00
122 342,39 342,39 277,54 195,00 149,00
123 342,39 0,00 0,00 95,00 150,00
124 342,39 342,39 277,04 193,00 150,00
125 342,39 0,00 0,00 93,00 151,00
126 342,39 342,39 276,56 191,00 151,00
127 342,39 0,00 0,00 91,00 152,00
128 342,39 342,39 276,13 189,00 152,00
129 342,39 0,00 0,00 89,00 153,00
130 342,39 342,39 275,70 187,00 153,00
131 342,39 0,00 0,00 87,00 154,00
132 342,39 342,39 275,27 185,00 154,00
133 342,39 0,00 0,00 85,00 155,00
134 342,39 342,39 274,85 183,00 155,00
135 342,39 0,00 0,00 83,00 156,00
136 342,39 342,39 274,44 181,00 156,00
137 342,39 0,00 0,00 81,00 157,00
138 342,39 342,39 274,03 179,00 157,00
139 342,39 0,00 0,00 79,00 158,00
140 342,39 342,39 273,63 177,00 158,00
141 342,39 0,00 0,00 77,00 159,00
142 342,39 342,39 273,24 175,00 159,00
143 342,39 0,00 0,00 75,00 160,00
144 342,39 342,39 272,86 173,00 160,00
145 342,39 0,00 0,00 73,00 161,00
146 342,39 342,39 272,48 171,00 161,00
147 342,39 0,00 0,00 71,00 162,00
148 342,39 342,39 272,12 169,00 162,00
149 342,39 0,00 0,00 69,00 163,00
150 342,39 342,39 271,77 167,00 163,00
151 342,39 0,00 0,00 67,00 164,00
152 342,39 342,39 271,42 165,00 164,00
153 342,39 0,00 0,00 65,00 165,00
154 342,39 0,00 0,00 163,00 164,00
155 342,39 342,39 270,89 261,00 164,00
156 342,39 0,00 0,00 161,00 165,00
157 342,39 342,39 270,52 259,00 165,00
158 342,39 0,00 0,00 159,00 166,00
159 342,39 342,39 270,17 257,00 166,00
160 342,39 0,00 0,00 157,00 167,00
161 342,39 342,39 269,83 255,00 167,00
162 342,39 0,00 0,00 155,00 168,00
163 342,39 342,39 269,51 253,00 168,00
164 342,39 0,00 0,00 153,00 169,00
165 342,39 342,39 269,19 251,00 169,00
166 342,39 0,00 0,00 151,00 170,00
167 342,39 342,39 268,87 249,00 170,00
168 342,39 0,00 0,00 149,00 171,00
169 342,39 342,39 268,54 247,00 171,00
170 342,39 0,00 0,00 147,00 172,00
171 342,39 342,39 268,23 245,00 172,00
172 342,39 0,00 0,00 145,00 173,00
173 342,39 342,39 267,93 243,00 173,00
174 342,39 0,00 0,00 143,00 174,00
175 342,39 342,39 267,62 241,00 174,00
176 342,39 0,00 0,00 141,00 175,00
177 342,39 342,39 267,34 239,00 175,00
178 342,39 0,00 0,00 139,00 176,00
179 342,39 342,39 267,08 237,00 176,00
180 342,39 0,00 0,00 137,00 177,00
181 342,39 342,39 266,81 235,00 177,00
182 342,39 0,00 0,00 135,00 178,00
183 342,39 342,39 266,54 233,00 178,00
184 342,39 0,00 0,00 133,00 179,00
185 342,39 342,39 266,30 231,00 179,00
186 342,39 0,00 0,00 131,00 180,00
187 342,39 342,39 266,06 229,00 180,00
188 342,39 0,00 0,00 129,00 181,00
189 342,39 342,39 265,82 227,00 181,00
190 342,39 0,00 0,00 127,00 182,00
191 342,39 342,39 265,58 225,00 182,00
192 342,39 0,00 0,00 125,00 183,00
193 342,39 342,39 265,34 223,00 183,00
194 342,39 0,00 0,00 123,00 184,00
195 342,39 342,39 265,12 221,00 184,00
196 342,39 0,00 0,00 121,00 185,00
197 342,39 342,39 264,91 219,00 185,00
198 342,39 0,00 0,00 119,00 186,00
199 342,39 342,39 264,70 217,00 186,00
200 342,39 0,00 0,00 117,00 187,00
201 342,39 342,39 264,49 215,00 187,00
202 342,39 0,00 0,00 115,00 188,00
203 342,39 342,39 264,29 213,00 188,00
204 342,39 0,00 0,00 113,00 189,00
205 342,39 342,39 264,08 211,00 189,00
206 342,39 0,00 0,00 111,00 190,00
207 342,39 342,39 263,86 209,00 190,00
208 342,39 0,00 0,00 109,00 191,00
209 342,39 342,39 263,66 207,00 191,00
210 342,39 0,00 0,00 107,00 192,00
211 342,39 342,39 263,47 205,00 192,00
212 342,39 0,00 0,00 105,00 193,00
213 342,39 342,39 263,29 203,00 193,00
214 342,39 0,00 0,00 103,00 194,00
215 342,39 342,39 263,12 201,00 194,00
216 342,39 0,00 0,00 101,00 195,00
217 342,39 342,39 262,92 199,00 195,00
218 342,39 0,00 0,00 99,00 196,00
219 342,39 342,39 262,74 197,00 196,00
220 342,39 0,00 0,00 97,00 197,00
221 342,39 0,00 0,00 195,00 196,00
222 342,39 342,39 262,49 293,00 196,00
223 342,39 0,00 0,00 193,00 197,00
224 342,39 342,39 262,32 291,00 197,00
225 342,39 0,00 0,00 191,00 198,00
226 342,39 342,39 262,15 289,00 198,00
227 342,39 0,00 0,00 189,00 199,00
228 342,39 342,39 261,99 287,00 199,00
229 342,39 0,00 0,00 187,00 200,00
230 342,39 342,39 261,84 285,00 200,00
231 342,39 0,00 0,00 185,00 201,00
232 342,39 342,39 261,70 283,00 201,00
233 342,39 0,00 0,00 183,00 202,00
234 342,39 342,39 261,56 281,00 202,00
235 342,39 0,00 0,00 181,00 203,00
236 342,39 342,39 261,43 279,00 203,00
237 342,39 0,00 0,00 179,00 204,00
238 342,39 342,39 261,29 277,00 204,00
239 342,39 0,00 0,00 177,00 205,00
240 342,39 342,39 261,16 275,00 205,00
241 342,39 0,00 0,00 175,00 206,00
242 342,39 342,39 261,03 273,00 206,00
243 342,39 0,00 0,00 173,00 207,00
244 342,39 342,39 260,90 271,00 207,00
245 342,39 0,00 0,00 171,00 208,00
246 342,39 342,39 260,78 269,00 208,00
247 342,39 0,00 0,00 169,00 209,00
248 342,39 342,39 260,68 267,00 209,00
249 342,39 0,00 0,00 167,00 210,00
250 342,39 342,39 260,57 265,00 210,00
251 342,39 0,00 0,00 165,00 211,00
252 342,39 342,39 260,46 263,00 211,00
253 342,39 0,00 0,00 163,00 212,00
254 342,39 342,39 260,35 261,00 212,00
255 342,39 0,00 0,00 161,00 213,00
256 342,39 342,39 260,25 259,00 213,00
257 342,39 0,00 0,00 159,00 214,00
258 342,39 342,39 260,15 257,00 214,00
259 342,39 0,00 0,00 157,00 215,00
260 342,39 342,39 260,03 255,00 215,00
261 342,39 0,00 0,00 155,00 216,00
262 342,39 342,39 259,92 253,00 216,00
263 342,39 0,00 0,00 153,00 217,00
264 342,39 342,39 259,83 251,00 217,00
265 342,39 0,00 0,00 151,00 218,00
266 342,39 342,39 259,73 249,00 218,00
267 342,39 0,00 0,00 149,00 219,00
268 342,39 342,39 259,64 247,00 219,00
269 342,39 0,00 0,00 147,00 220,00
270 342,39 342,39 259,55 245,00 220,00
271 342,39 0,00 0,00 145,00 221,00
272 342,39 342,39 259,46 243,00 221,00
273 342,39 0,00 0,00 143,00 222,00
274 342,39 342,39 259,36 241,00 222,00
275 342,39 0,00 0,00 141,00 223,00
276 342,39 342,39 259,27 239,00 223,00
277 342,39 0,00 0,00 139,00 224,00
278 342,39 342,39 259,18 237,00 224,00
279 342,39 0,00 0,00 137,00 225,00
280 342,39 342,39 259,09 235,00 225,00
281 342,39 0,00 0,00 135,00 226,00
282 342,39 342,39 259,01 233,00 226,00
283 342,39 0,00 0,00 133,00 227,00
284 342,39 342,39 258,94 231,00 227,00
285 342,39 0,00 0,00 131,00 228,00
286 342,39 342,39 258,87 229,00 228,00
287 342,39 0,00 0,00 129,00 229,00
288 342,39 0,00 0,00 227,00 228,00
289 342,39 342,39 258,76 325,00 228,00
290 342,39 0,00 0,00 225,00 229,00
291 342,39 342,39 258,70 323,00 229,00
292 342,39 0,00 0,00 223,00 230,00
293 342,39 342,39 258,64 321,00 230,00
294 342,39 0,00 0,00 221,00 231,00
295 342,39 342,39 258,57 319,00 231,00
296 342,39 0,00 0,00 219,00 232,00
297 342,39 342,39 258,51 317,00 232,00
298 342,39 0,00 0,00 217,00 233,00
299 342,39 342,39 258,46 315,00 233,00
300 342,39 0,00 0,00 215,00 234,00
301 342,39 342,39 258,41 313,00 234,00
302 342,39 0,00 0,00 213,00 235,00
303 342,39 342,39 258,37 311,00 235,00
304 342,39 0,00 0,00 211,00 236,00
305 342,39 342,39 258,33 309,00 236,00
306 342,39 0,00 0,00 209,00 237,00
307 342,39 342,39 258,28 307,00 237,00
308 342,39 0,00 0,00 207,00 238,00
309 342,39 342,39 258,23 305,00 238,00
310 342,39 0,00 0,00 205,00 239,00
311 342,39 342,39 258,18 303,00 239,00
312 342,39 0,00 0,00 203,00 240,00
313 342,39 342,39 258,13 301,00 240,00
314 342,39 0,00 0,00 201,00 241,00
315 342,39 342,39 258,08 299,00 241,00
316 342,39 0,00 0,00 199,00 242,00
317 342,39 342,39 258,04 297,00 242,00
318 342,39 0,00 0,00 197,00 243,00
319 342,39 342,39 258,00 295,00 243,00
320 342,39 0,00 0,00 195,00 244,00
321 342,39 342,39 257,96 293,00 244,00
322 342,39 0,00 0,00 193,00 245,00
323 342,39 342,39 257,93 291,00 245,00
324 342,39 0,00 0,00 191,00 246,00
325 342,39 342,39 257,88 289,00 246,00
326 342,39 0,00 0,00 189,00 247,00
327 342,39 342,39 257,84 287,00 247,00
328 342,39 0,00 0,00 187,00 248,00
329 342,39 342,39 257,79 285,00 248,00
330 342,39 0,00 0,00 185,00 249,00
331 342,39 342,39 257,75 283,00 249,00
332 342,39 0,00 0,00 183,00 250,00
333 342,39 342,39 257,72 281,00 250,00
334 342,39 0,00 0,00 181,00 251,00
335 342,39 342,39 257,69 279,00 251,00
336 342,39 0,00 0,00 179,00 252,00
337 342,39 342,39 257,66 277,00 252,00
338 342,39 0,00 0,00 177,00 253,00
339 342,39 342,39 257,63 275,00 253,00
340 342,39 0,00 0,00 175,00 254,00
341 342,39 342,39 257,60 273,00 254,00
342 342,39 0,00 0,00 173,00 255,00
343 342,39 342,39 257,57 271,00 255,00
344 342,39 0,00 0,00 171,00 256,00
345 342,39 342,39 257,54 269,00 256,00
346 342,39 0,00 0,00 169,00 257,00
347 342,39 342,39 257,53 267,00 257,00
348 342,39 0,00 0,00 167,00 258,00
349 342,39 342,39 257,51 265,00 258,00
350 342,39 0,00 0,00 165,00 259,00
351 342,39 342,39 257,49 263,00 259,00
352 342,39 0,00 0,00 163,00 260,00
353 342,39 342,39 257,46 261,00 260,00
354 342,39 0,00 0,00 161,00 261,00
355 342,39 0,00 0,00 259,00 260,00
356 342,39 342,39 257,44 357,00 260,00
357 342,39 0,00 0,00 257,00 261,00
358 342,39 342,39 257,43 355,00 261,00
359 342,39 0,00 0,00 255,00 262,00
360 342,39 342,39 257,40 353,00 262,00
361 342,39 0,00 0,00 253,00 263,00
362 342,39 342,39 257,37 351,00 263,00
363 342,39 0,00 0,00 251,00 264,00
364 342,39 342,39 257,35 349,00 264,00
365 342,39 0,00 0,00 249,00 265,00
366 342,39 342,39 257,34 347,00 265,00
367 342,39 0,00 0,00 247,00 266,00
368 342,39 342,39 257,32 345,00 266,00
369 342,39 0,00 0,00 245,00 267,00
370 342,39 342,39 257,31 343,00 267,00
371 342,39 0,00 0,00 243,00 268,00
372 342,39 342,39 257,30 341,00 268,00
373 342,39 0,00 0,00 241,00 269,00
374 342,39 342,39 257,29 339,00 269,00
375 342,39 0,00 0,00 239,00 270,00
376 342,39 342,39 257,27 337,00 270,00
377 342,39 0,00 0,00 237,00 271,00
378 342,39 342,39 257,25 335,00 271,00
379 342,39 0,00 0,00 235,00 272,00
380 342,39 342,39 257,23 333,00 272,00
381 342,39 0,00 0,00 233,00 273,00
382 342,39 342,39 257,22 331,00 273,00
383 342,39 0,00 0,00 231,00 274,00
384 342,39 342,39 257,21 329,00 274,00
385 342,39 0,00 0,00 229,00 275,00
386 342,39 342,39 257,20 327,00 275,00
387 342,39 0,00 0,00 227,00 276,00
388 342,39 342,39 257,19 325,00 276,00
389 342,39 0,00 0,00 225,00 277,00
390 342,39 342,39 257,18 323,00 277,00
391 342,39 0,00 0,00 223,00 278,00
392 342,39 342,39 257,17 321,00 278,00
393 342,39 0,00 0,00 221,00 279,00
394 342,39 342,39 257,17 319,00 279,00
395 342,39 0,00 0,00 219,00 280,00
396 342,39 342,39 257,16 317,00 280,00
397 342,39 0,00 0,00 217,00 281,00
398 342,39 342,39 257,15 315,00 281,00
399 342,39 0,00 0,00 215,00 282,00
400 342,39 342,39 257,15 313,00 282,00
401 342,39 0,00 0,00 213,00 283,00
402 342,39 342,39 257,16 311,00 283,00
403 342,39 0,00 0,00 211,00 284,00
404 342,39 342,39 257,16 309,00 284,00
405 342,39 0,00 0,00 209,00 285,00
406 342,39 342,39 257,16 307,00 285,00
407 342,39 0,00 0,00 207,00 286,00
408 342,39 342,39 257,16 305,00 286,00
409 342,39 0,00 0,00 205,00 287,00
410 342,39 342,39 257,16 303,00 287,00
411 342,39 0,00 0,00 203,00 288,00
412 342,39 342,39 257,15 301,00 288,00
413 342,39 0,00 0,00 201,00 289,00
414 342,39 342,39 257,15 299,00 289,00
415 342,39 0,00 0,00 199,00 290,00
416 342,39 342,39 257,15 297,00 290,00
417 342,39 0,00 0,00 197,00 291,00
418 342,39 342,39 257,16 295,00 291,00
419 342,39 0,00 0,00 195,00 292,00
420 342,39 342,39 257,16 293,00 292,00
421 342,39 0,00 0,00 193,00 293,00
422 342,39 0,00 0,00 291,00 292,00
423 342,39 342,39 257,17 389,00 292,00
424 342,39 0,00 0,00 289,00 293,00
425 342,39 342,39 257,17 387,00 293,00
426 342,39 0,00 0,00 287,00 294,00
427 342,39 342,39 257,17 385,00 294,00
428 342,39 0,00 0,00 285,00 295,00
429 342,39 342,39 257,17 383,00 295,00
430 342,39 0,00 0,00 283,00 296,00
431 342,39 342,39 257,17 381,00 296,00
