500
0 445,17 445,17 445,17 1,00 4,00
1 445,17 0,00 0,00 1,00 3,00
2 445,17 10.684,12 16.166,80 99,00 4,00
3 445,17 0,00 0,00 1,00 6,00
4 445,17 6.232,40 7.972,46 99,00 7,00
5 445,17 0,00 0,00 1,00 9,00
6 445,17 4.006,55 5.456,12 99,00 10,00
7 445,17 0,00 0,00 1,00 12,00
8 445,17 3.116,20 4.428,15 99,00 13,00
9 445,17 0,00 0,00 1,00 15,00
10 445,17 2.671,03 3.608,46 99,00 16,00
11 445,17 0,00 0,00 1,00 18,00
12 445,17 2.225,86 3.080,39 99,00 19,00
13 445,17 0,00 0,00 1,00 21,00
14 445,17 1.780,69 2.399,22 99,00 22,00
15 445,17 0,00 0,00 1,00 24,00
16 445,17 1.335,52 1.763,35 99,00 25,00
17 445,17 0,00 0,00 1,00 27,00
18 445,17 1.335,52 1.764,08 99,00 28,00
19 445,17 0,00 0,00 1,00 30,00
20 445,17 1.335,52 1.762,43 99,00 31,00
21 445,17 0,00 0,00 1,00 33,00
22 445,17 890,34 1.178,12 99,00 34,00
23 445,17 0,00 0,00 1,00 36,00
24 445,17 890,34 1.176,73 99,00 37,00
25 445,17 0,00 0,00 1,00 39,00
26 445,17 890,34 1.175,80 99,00 40,00
27 445,17 0,00 0,00 1,00 42,00
28 445,17 890,34 1.176,00 99,00 43,00
29 445,17 0,00 0,00 1,00 45,00
30 445,17 890,34 1.175,35 99,00 46,00
31 445,17 0,00 0,00 1,00 48,00
32 445,17 890,34 1.174,80 99,00 49,00
33 445,17 0,00 0,00 1,00 51,00
34 445,17 445,17 587,53 99,00 52,00
35 445,17 0,00 0,00 1,00 54,00
36 445,17 445,17 587,68 99,00 55,00
37 445,17 0,00 0,00 1,00 57,00
38 445,17 445,17 588,01 99,00 58,00
39 445,17 0,00 0,00 1,00 60,00
40 445,17 445,17 588,33 99,00 61,00
41 445,17 0,00 0,00 1,00 63,00
42 445,17 445,17 588,65 99,00 64,00
43 445,17 0,00 0,00 1,00 66,00
44 445,17 445,17 589,15 99,00 67,00
