1000
0 201,72 201,72 201,72 1,00 28,00 0
1 201,72 28,82 28,82 1,00 23,00 1235
2 201,72 5,45 2,92 1,00 37,00 1774
3 201,72 5,60 3,12 1,00 52,00 1865
4 201,72 2,97 1,66 1,00 68,00 1875
5 201,72 2,97 1,66 1,00 84,00 1879
6 201,72 2,97 1,66 1,00 100,00 1881
7 201,72 2,97 1,66 1,00 116,00 1881
8 201,72 2,97 1,66 1,00 132,00 1881
9 201,72 1,36 0,76 1,00 148,00 1881
10 201,72 1,36 0,76 1,00 164,00 1881
11 201,72 1,36 0,76 1,00 180,00 1881
12 201,72 1,36 0,76 1,00 196,00 1881
13 201,72 1,36 0,76 1,00 212,00 1881
14 201,72 1,36 0,76 1,00 228,00 1881
15 201,72 1,36 0,76 1,00 244,00 1881
16 201,72 1,36 0,76 1,00 260,00 1881
17 201,72 1,36 0,76 1,00 276,00 1881
18 201,72 1,36 0,76 1,00 292,00 1881
19 201,72 1,36 0,76 1,00 308,00 1881
20 201,72 1,36 0,76 1,00 324,00 1881
21 201,72 1,36 0,76 1,00 340,00 1881
22 201,72 1,36 0,76 1,00 356,00 1881
23 201,72 0,54 0,30 1,00 372,00 1881
24 201,72 0,54 0,30 1,00 388,00 1881
25 201,72 0,54 0,30 1,00 404,00 1881
26 201,72 0,54 0,30 1,00 420,00 1881
27 201,72 0,54 0,30 1,00 436,00 1881
28 201,72 0,54 0,30 1,00 452,00 1881
29 201,72 0,54 0,30 1,00 468,00 1881
30 201,72 0,54 0,30 99,00 484,00 1881
31 201,72 41,35 23,18 99,00 499,00 2704
32 201,72 40,10 33,05 99,00 514,00 3431
33 201,72 40,10 27,32 99,00 530,00 3821
34 201,72 40,10 29,24 99,00 546,00 4072
35 201,72 40,10 31,57 99,00 562,00 4286
36 201,72 40,10 29,34 99,00 578,00 4405
37 201,72 40,10 30,60 99,00 594,00 4558
38 201,72 40,10 30,07 99,00 610,00 4625
39 201,72 40,10 29,65 99,00 626,00 4666
40 201,72 40,10 29,20 99,00 642,00 4711
41 201,72 40,10 29,59 99,00 658,00 4762
42 201,72 40,10 29,50 99,00 674,00 4795
43 201,72 40,10 28,74 99,00 690,00 4831
44 201,72 40,10 29,42 99,00 706,00 4863
45 201,72 40,10 29,43 99,00 722,00 4893
46 201,72 40,10 29,43 99,00 738,00 4918
47 201,72 40,10 29,46 99,00 754,00 4938
48 201,72 40,10 29,45 99,00 770,00 4953
49 201,72 40,10 29,45 99,00 786,00 4969
50 201,72 40,10 29,46 99,00 802,00 4978
51 201,72 24,41 17,94 99,00 818,00 4991
52 201,72 24,41 17,94 99,00 834,00 5006
53 201,72 23,49 17,26 99,00 850,00 5016
54 201,72 23,49 17,26 99,00 866,00 5027
55 201,72 23,49 17,26 99,00 882,00 5033
56 201,72 23,49 17,26 99,00 898,00 5043
57 201,72 23,49 17,26 99,00 914,00 5047
58 201,72 23,49 17,26 99,00 930,00 5055
59 201,72 23,49 17,26 99,00 946,00 5061
60 201,72 20,76 15,25 13,00 962,00 5068
61 201,72 20,76 15,25 13,00 978,00 5076
62 201,72 20,76 15,25 13,00 994,00 5097
63 201,72 20,76 15,25 13,00 1.010,00 5110
64 201,72 20,76 15,25 13,00 1.026,00 5114
65 201,72 20,76 15,25 13,00 1.042,00 5115
66 201,72 20,76 15,25 13,00 1.058,00 5118
