500
0 226,29 226,29 226,29 3,00 17,00 0 2
1 226,29 56,57 56,57 153,00 12,00 2034 2
2 226,29 56,57 5,78 255,00 5,00 5373 2
3 226,29 56,57 3,32 329,00 5,00 8224 2
4 226,29 56,57 4,19 389,00 5,00 10634 2
5 226,29 56,57 5,31 427,00 5,00 12916 2
6 226,29 56,57 5,22 437,00 5,00 15418 2
7 226,29 56,57 7,14 433,00 5,00 17536 2
8 226,29 56,57 7,69 445,00 5,00 19639 2
9 226,29 56,57 8,18 445,00 5,00 21808 2
10 226,29 56,57 10,86 431,00 5,00 23907 2
11 226,29 56,57 16,48 439,00 5,00 25930 2
12 226,29 56,57 12,11 423,00 5,00 27892 2
13 226,29 56,57 8,90 407,00 5,00 29850 2
14 226,29 56,57 15,40 385,00 5,00 31599 2
15 226,29 56,57 6,62 379,00 5,00 33497 2
16 226,29 56,57 19,21 383,00 5,00 35789 2
17 226,29 56,57 13,41 371,00 5,00 37955 2
18 226,29 56,57 14,95 365,00 5,00 39952 2
19 226,29 56,57 17,58 339,00 5,00 41766 2
20 226,29 56,57 22,97 345,00 5,00 43660 2
21 226,29 56,57 19,75 323,00 5,00 45373 2
22 226,29 14.618,35 3.385,51 123,00 5,00 47124 2
23 226,29 14.618,35 5.239,78 1,00 9,00 48807 2
24 226,29 14.618,35 6.180,31 1,00 9,00 50463 2
25 226,29 25,14 7,84 6,00 9,00 52047 2
26 226,29 25,14 8,57 6,00 5,00 53795 2
27 226,29 25,14 6,97 18,00 5,00 55520 2
28 226,29 25,14 6,27 5,00 5,00 57190 2
29 226,29 25,14 8,11 3,00 5,00 58778 2
30 226,29 135,77 46,97 1,00 5,00 60394 2
31 226,29 135,77 58,80 1,00 1,00 62105 2
32 226,29 135,77 45,40 1,00 1,00 63934 2
33 226,29 135,77 43,91 1,00 1,00 65556 2
34 226,29 135,77 48,52 1,00 1,00 67081 2
35 226,29 135,77 51,09 1,00 1,00 68549 2
36 226,29 135,77 50,52 1,00 1,00 69881 2
37 226,29 135,77 57,46 1,00 1,00 71145 2
38 226,29 135,77 50,49 1,00 1,00 72579 2
39 226,29 135,77 49,76 1,00 1,00 74208 2
40 226,29 135,77 47,61 1,00 1,00 75718 2
41 226,29 135,77 36,60 1,00 1,00 77166 2
42 226,29 135,77 49,56 1,00 1,00 78878 2
43 226,29 135,77 46,87 1,00 1,00 80555 2
44 226,29 135,77 47,02 1,00 1,00 81773 2
45 226,29 135,77 49,98 1,00 1,00 83109 2
46 226,29 135,77 49,98 1,00 1,00 84434 2
47 226,29 135,77 46,55 1,00 1,00 85600 2
48 226,29 135,77 48,46 1,00 1,00 87143 2
49 226,29 135,77 46,30 1,00 1,00 88485 2
50 226,29 226,29 76,52 1,00 1,00 89667 2
51 226,29 226,29 98,21 1,00 1,00 91101 2
52 226,29 226,29 95,54 1,00 1,00 92490 2
53 226,29 226,29 96,05 1,00 1,00 93718 2
