1000
0 206,41 206,41 206,41 1,00 49,00 0
1 206,41 4,39 4,39 1,00 49,00 1235
2 206,41 4,39 1,96 1,00 49,00 1774
3 206,41 4,39 2,05 1,00 51,00 1865
4 206,41 4,39 2,06 1,00 53,00 1875
5 206,41 4,39 2,06 1,00 55,00 1879
6 206,41 3,62 1,70 1,00 57,00 1881
7 206,41 3,62 1,71 1,00 59,00 1881
8 206,41 3,62 1,71 1,00 61,00 1881
9 206,41 3,62 1,71 1,00 63,00 1881
10 206,41 3,62 1,71 1,00 65,00 1881
11 206,41 3,62 1,71 1,00 67,00 1881
12 206,41 2,99 1,41 1,00 69,00 1881
13 206,41 2,99 1,41 1,00 71,00 1881
14 206,41 2,99 1,41 1,00 73,00 1881
15 206,41 2,99 1,41 1,00 75,00 1881
16 206,41 2,99 1,41 1,00 77,00 1881
17 206,41 2,99 1,41 1,00 79,00 1881
18 206,41 2,99 1,41 1,00 81,00 1881
19 206,41 2,99 1,41 1,00 83,00 1881
20 206,41 2,99 1,41 1,00 85,00 1881
21 206,41 2,99 1,41 1,00 87,00 1881
22 206,41 2,99 1,41 1,00 89,00 1881
23 206,41 2,99 1,41 1,00 91,00 1881
24 206,41 2,22 1,05 1,00 93,00 1881
25 206,41 2,22 1,05 1,00 95,00 1881
26 206,41 2,22 1,05 1,00 97,00 1881
27 206,41 2,22 1,05 1,00 99,00 1881
28 206,41 2,22 1,05 1,00 101,00 1881
29 206,41 2,22 1,05 1,00 103,00 1881
30 206,41 2,22 1,05 93,00 105,00 1881
31 206,41 184,58 86,92 93,00 106,00 2704
32 206,41 182,82 79,63 93,00 107,00 3431
33 206,41 182,82 80,24 93,00 109,00 3821
34 206,41 182,82 83,71 93,00 111,00 4072
35 206,41 182,82 87,58 93,00 113,00 4286
36 206,41 182,82 84,41 93,00 115,00 4405
37 206,41 182,82 85,20 93,00 117,00 4558
38 206,41 161,31 76,83 93,00 119,00 4625
39 206,41 161,31 75,41 93,00 121,00 4666
40 206,41 156,07 72,67 93,00 123,00 4711
41 206,41 156,07 73,43 93,00 125,00 4762
42 206,41 151,15 71,92 93,00 127,00 4795
43 206,41 151,15 70,06 93,00 129,00 4831
44 206,41 151,15 71,69 93,00 131,00 4863
45 206,41 151,15 71,69 93,00 133,00 4893
46 206,41 151,15 71,68 93,00 135,00 4918
47 206,41 151,15 71,68 93,00 137,00 4938
48 206,41 151,15 71,68 93,00 139,00 4953
49 206,41 151,15 71,67 93,00 141,00 4969
50 206,41 151,15 71,66 93,00 143,00 4978
51 206,41 151,15 71,66 93,00 145,00 4991
52 206,41 151,15 71,65 93,00 147,00 5006
53 206,41 151,15 71,66 93,00 149,00 5016
54 206,41 151,15 71,64 93,00 151,00 5027
55 206,41 151,15 71,64 93,00 153,00 5033
56 206,41 151,15 71,63 93,00 155,00 5043
57 206,41 151,15 71,62 93,00 157,00 5047
58 206,41 151,15 71,62 93,00 159,00 5055
59 206,41 151,15 71,62 93,00 161,00 5061
60 206,41 151,15 71,61 1,00 163,00 5068
61 206,41 151,15 71,61 1,00 165,00 5076
62 206,41 151,15 71,60 1,00 167,00 5097
63 206,41 1,22 0,58 1,00 169,00 5110
64 206,41 1,22 0,58 1,00 171,00 5114
65 206,41 1,22 0,58 1,00 173,00 5115
66 206,41 1,22 0,58 1,00 175,00 5118
67 206,41 1,22 0,58 1,00 177,00 5123
68 206,41 1,22 0,58 1,00 179,00 5124
69 206,41 1,22 0,58 1,00 181,00 5125
70 206,41 1,22 0,58 1,00 183,00 5125
71 206,41 1,22 0,58 1,00 185,00 5125
72 206,41 1,22 0,58 1,00 187,00 5125
73 206,41 1,09 0,52 1,00 189,00 5125
74 206,41 1,09 0,52 1,00 191,00 5126
75 206,41 1,09 0,52 1,00 193,00 5126
76 206,41 1,09 0,52 1,00 195,00 5126
77 206,41 1,09 0,52 1,00 197,00 5126
78 206,41 1,09 0,52 1,00 199,00 5127
79 206,41 1,09 0,52 1,00 201,00 5128
80 206,41 1,09 0,52 1,00 203,00 5128
81 206,41 1,09 0,52 1,00 205,00 5128
82 206,41 1,09 0,52 1,00 207,00 5128
83 206,41 1,09 0,52 1,00 209,00 5128
84 206,41 1,09 0,52 1,00 211,00 5128
85 206,41 1,09 0,52 1,00 213,00 5128
86 206,41 0,96 0,45 1,00 215,00 5128
87 206,41 0,96 0,45 1,00 217,00 5128
88 206,41 0,96 0,45 1,00 219,00 5129
89 206,41 0,96 0,45 1,00 221,00 5133
90 206,41 0,93 0,44 97,00 223,00 5133
91 206,41 0,93 0,44 97,00 225,00 5240
92 206,41 89,38 42,18 97,00 226,00 5280
93 206,41 89,38 42,18 97,00 228,00 5298
94 206,41 87,05 41,08 97,00 230,00 5308
95 206,41 87,05 41,07 97,00 232,00 5318
96 206,41 87,05 41,07 97,00 234,00 5327
97 206,41 87,05 41,07 97,00 236,00 5336
98 206,41 87,05 41,06 97,00 238,00 5340
99 206,41 87,05 41,06 97,00 240,00 5347
100 206,41 87,05 41,05 97,00 242,00 5351
101 206,41 87,05 41,05 97,00 244,00 5353
102 206,41 87,05 41,04 97,00 246,00 5354
103 206,41 87,05 41,03 97,00 248,00 5357
104 206,41 87,05 41,02 97,00 250,00 5357
105 206,41 87,05 41,02 97,00 252,00 5357
106 206,41 87,05 41,02 97,00 254,00 5357
107 206,41 87,05 41,02 97,00 256,00 5357
108 206,41 87,05 41,02 97,00 258,00 5357
109 206,41 87,05 41,02 97,00 260,00 5359
110 206,41 87,05 40,99 97,00 262,00 5359
111 206,41 87,05 40,99 97,00 264,00 5360
112 206,41 87,05 40,98 97,00 266,00 5362
113 206,41 87,05 40,97 97,00 268,00 5364
114 206,41 87,05 40,97 97,00 270,00 5366
115 206,41 87,05 40,96 97,00 272,00 5366
116 206,41 87,05 40,96 97,00 274,00 5366
117 206,41 87,05 40,96 97,00 276,00 5366
118 206,41 72,02 33,89 97,00 278,00 5367
119 206,41 72,02 33,87 97,00 280,00 5368
120 206,41 72,02 33,87 1,00 282,00 5368
121 206,41 72,02 33,87 1,00 284,00 5378
122 206,41 72,02 33,86 1,00 286,00 5387
123 206,41 72,02 33,85 1,00 288,00 5391
124 206,41 72,02 33,85 1,00 290,00 5392
125 206,41 72,02 33,85 1,00 292,00 5392
126 206,41 72,02 33,85 1,00 294,00 5392
127 206,41 72,02 33,85 1,00 296,00 5392
128 206,41 72,02 33,85 1,00 298,00 5392
129 206,41 72,02 33,85 1,00 300,00 5392
130 206,41 72,02 33,85 1,00 302,00 5392
131 206,41 0,68 0,32 1,00 304,00 5392
132 206,41 0,68 0,32 1,00 306,00 5392
133 206,41 0,68 0,32 1,00 308,00 5392
134 206,41 0,68 0,32 1,00 310,00 5392
135 206,41 0,68 0,32 1,00 312,00 5392
136 206,41 0,66 0,31 1,00 314,00 5392
137 206,41 0,66 0,31 1,00 316,00 5392
138 206,41 0,66 0,31 1,00 318,00 5392
139 206,41 0,66 0,31 1,00 320,00 5392
