500
0 121,92 121,92 121,92 2,00 79,00 0 0
1 121,92 121,92 121,92 1,00 72,00 2034 0
2 121,92 121,92 13,94 1,00 68,00 5373 0
3 121,92 121,92 17,85 3,00 64,00 8224 0
4 121,92 121,92 23,49 1,00 62,00 10634 0
5 121,92 121,92 22,21 1,00 59,00 12916 0
6 121,92 2,22 0,61 189,00 55,00 15418 0
7 121,92 2,22 0,73 377,00 6,00 17536 0
8 121,92 2,22 0,77 571,00 6,00 19639 0
9 121,92 11.602,83 5.449,89 371,00 6,00 21808 0
10 121,92 11.602,83 5.653,34 171,00 11,00 23907 0
11 121,92 11.602,83 6.933,83 1,00 16,00 25930 0
12 121,92 11.602,83 7.384,61 1,00 16,00 27892 0
13 121,92 11.602,83 8.541,75 1,00 16,00 29850 0
14 121,92 11.602,83 11.675,28 1,00 16,00 31599 0
15 121,92 11.602,83 6.520,33 1,00 16,00 33497 0
16 121,92 11.602,83 13.992,98 1,00 16,00 35789 0
17 121,92 11.602,83 12.709,92 1,00 16,00 37955 0
18 121,92 11.602,83 10.389,95 1,00 16,00 39952 0
19 121,92 11.602,83 10.196,41 1,00 16,00 41766 0
20 121,92 11.602,83 11.307,93 1,00 16,00 43660 0
21 121,92 11.602,83 11.359,31 1,00 16,00 45373 0
22 121,92 11.602,83 9.917,96 1,00 16,00 47124 0
23 121,92 11.602,83 12.700,01 1,00 16,00 48807 0
24 121,92 11.602,83 13.452,56 1,00 16,00 50463 0
25 121,92 11.602,83 13.089,39 1,00 16,00 52047 0
26 121,92 11.602,83 12.732,48 1,00 16,00 53795 0
27 121,92 7,62 7,17 47,00 16,00 55520 0
28 121,92 7,62 6,67 93,00 6,00 57190 0
29 121,92 7,62 8,14 135,00 6,00 58778 0
30 121,92 7,62 9,19 169,00 6,00 60394 0
31 121,92 7,62 8,79 221,00 6,00 62105 0
32 121,92 7,62 7,64 253,00 6,00 63934 0
33 121,92 7,62 7,60 285,00 6,00 65556 0
34 121,92 7,62 8,13 327,00 6,00 67081 0
35 121,92 7,62 8,53 371,00 6,00 68549 0
36 121,92 7,62 8,59 405,00 6,00 69881 0
37 121,92 7,62 8,52 435,00 6,00 71145 0
38 121,92 8.839,28 9.860,74 235,00 6,00 72579 0
39 121,92 2.604,68 2.849,76 35,00 11,00 74208 0
40 121,92 2.604,68 2.797,85 1,00 16,00 75718 0
41 121,92 2.604,68 1.798,04 1,00 16,00 77166 0
42 121,92 2.604,68 2.338,37 1,00 16,00 78878 0
43 121,92 2.604,68 2.247,48 1,00 16,00 80555 0
44 121,92 2.604,68 2.272,15 1,00 16,00 81773 0
45 121,92 2.604,68 2.302,00 1,00 16,00 83109 0
46 121,92 2.604,68 2.303,63 1,00 16,00 84434 0
47 121,92 2.604,68 2.239,71 1,00 16,00 85600 0
48 121,92 2.604,68 2.254,24 1,00 16,00 87143 0
49 121,92 2.604,68 2.219,96 1,00 16,00 88485 0
50 121,92 7,62 6,38 6,00 16,00 89667 0
51 121,92 7,62 7,57 4,00 6,00 91101 0
52 121,92 7,62 7,76 6,00 6,00 92490 0
53 121,92 7,62 7,57 2,00 6,00 93718 0
54 121,92 7,62 7,46 4,00 6,00 94913 0
55 121,92 7,62 7,37 8,00 6,00 96246 0
56 121,92 7,62 7,46 4,00 6,00 97603 0
57 121,92 7,62 7,26 7,00 6,00 98885 0
58 121,92 7,62 7,31 1,00 6,00 100402 0
59 121,92 7,62 7,12 1,00 1,00 101741 0
60 121,92 7,62 7,13 1,00 1,00 103074 0
61 121,92 7,62 7,09 6,00 1,00 104418 0
62 121,92 7,62 6,92 1,00 6,00 105536 0
63 121,92 7,62 6,90 1,00 1,00 106810 0
64 121,92 7,62 7,53 9,00 1,00 108412 0
65 121,92 7,62 7,47 7,00 6,00 110148 0
66 121,92 7,62 7,52 6,00 6,00 111691 0
67 121,92 7,62 7,43 6,00 6,00 113010 0
68 121,92 7,62 7,12 12,00 6,00 114244 0
69 121,92 7,62 7,25 8,00 6,00 115821 0
70 121,92 7,62 7,03 10,00 6,00 117266 0
71 121,92 7,62 7,27 11,00 6,00 118561 0
72 121,92 7,62 7,26 7,00 6,00 120013 0
73 121,92 7,62 7,35 3,00 6,00 121298 0
74 121,92 7,62 7,49 9,00 6,00 122549 0
75 121,92 7,62 7,38 7,00 6,00 123751 0
76 121,92 7,62 7,33 7,00 6,00 124905 0
77 121,92 7,62 7,41 5,00 6,00 125986 0
78 121,92 101,60 97,56 1,00 6,00 127318 0
79 121,92 101,60 95,25 1,00 3,00 128543 0
80 121,92 101,60 95,00 1,00 1,00 130074 0
81 121,92 101,60 91,76 1,00 1,00 131439 0
82 121,92 101,60 114,27 1,00 1,00 132580 0
83 121,92 101,60 110,75 1,00 1,00 133739 0
84 121,92 121,92 133,33 1,00 1,00 134818 0
85 121,92 121,92 132,61 1,00 1,00 135948 0
86 121,92 121,92 138,16 1,00 1,00 136970 0
87 121,92 121,92 135,54 1,00 1,00 138018 0
88 121,92 121,92 137,03 1,00 1,00 139066 0
89 121,92 121,92 137,65 1,00 1,00 139999 0
90 121,92 121,92 135,52 1,00 1,00 141020 0
91 121,92 121,92 135,77 1,00 1,00 142167 0
92 121,92 121,92 130,73 1,00 1,00 143191 0
93 121,92 121,92 129,35 1,00 1,00 144073 0
94 121,92 121,92 132,75 1,00 1,00 145023 0
95 121,92 121,92 132,88 1,00 1,00 146050 0
96 121,92 121,92 131,61 1,00 1,00 147033 0
97 121,92 121,92 130,15 1,00 1,00 148185 0
98 121,92 121,92 131,23 1,00 1,00 149496 0
99 121,92 121,92 124,44 1,00 1,00 150789 0
100 121,92 121,92 127,41 1,00 1,00 151913 0
101 121,92 121,92 124,60 1,00 1,00 152923 0
102 121,92 121,92 122,21 1,00 1,00 154100 0
103 121,92 121,92 121,12 1,00 1,00 155304 0
104 121,92 121,92 120,21 1,00 1,00 156501 0
105 121,92 121,92 123,77 1,00 1,00 157770 0
106 121,92 121,92 125,80 1,00 1,00 159019 0
107 121,92 121,92 122,06 1,00 1,00 160099 0
108 121,92 121,92 121,42 1,00 1,00 161070 0
109 121,92 121,92 120,17 1,00 1,00 161897 0
110 121,92 121,92 118,74 1,00 1,00 162626 0
111 121,92 121,92 117,77 1,00 1,00 163252 0
112 121,92 121,92 117,53 1,00 1,00 163915 0
113 121,92 121,92 116,58 1,00 1,00 164484 0
114 121,92 121,92 116,20 1,00 1,00 165028 0
115 121,92 121,92 116,32 1,00 1,00 165663 0
116 121,92 121,92 116,61 1,00 1,00 166330 0
117 121,92 121,92 116,25 1,00 1,00 166906 0
118 121,92 121,92 116,01 1,00 1,00 167421 0
119 121,92 121,92 115,96 1,00 1,00 168035 0
120 121,92 121,92 115,07 1,00 1,00 168861 0
121 121,92 121,92 115,48 1,00 1,00 169578 0
122 121,92 121,92 115,64 1,00 1,00 170224 0
123 121,92 121,92 116,56 1,00 1,00 170893 0
124 121,92 121,92 115,59 1,00 1,00 171582 0
125 121,92 121,92 116,53 1,00 1,00 172216 0
126 121,92 121,92 118,16 1,00 1,00 172756 0
127 121,92 121,92 118,31 1,00 1,00 173305 0
128 121,92 121,92 117,41 1,00 1,00 173840 0
129 121,92 121,92 116,57 1,00 1,00 174427 0
130 121,92 121,92 115,66 1,00 1,00 175026 0
131 121,92 121,92 116,48 1,00 1,00 175704 0
132 121,92 121,92 113,99 1,00 1,00 176270 0
133 121,92 121,92 115,69 1,00 1,00 176881 0
134 121,92 121,92 113,23 1,00 1,00 177431 0
135 121,92 121,92 113,18 1,00 1,00 178005 0
136 121,92 121,92 113,15 1,00 1,00 178566 0
137 121,92 121,92 109,99 1,00 1,00 179265 0
138 121,92 121,92 110,69 1,00 1,00 179894 0
139 121,92 121,92 110,27 1,00 1,00 180482 0
140 121,92 121,92 111,90 1,00 1,00 181063 0
141 121,92 121,92 110,13 1,00 1,00 181637 0
142 121,92 121,92 108,01 1,00 1,00 182152 0
143 121,92 121,92 107,31 1,00 1,00 182626 0
144 121,92 121,92 107,01 1,00 1,00 183097 0
145 121,92 121,92 105,97 1,00 1,00 183576 0
146 121,92 121,92 106,11 1,00 1,00 184032 0
147 121,92 121,92 105,57 1,00 1,00 184511 0
148 121,92 121,92 105,57 1,00 1,00 184974 0
149 121,92 121,92 106,56 1,00 1,00 185531 0
150 121,92 121,92 106,71 1,00 1,00 186058 0
151 121,92 121,92 107,42 1,00 1,00 186631 0
152 121,92 121,92 108,02 1,00 1,00 187173 0
153 121,92 121,92 109,80 1,00 1,00 187653 0
