1000
0 253,00 253,00 253,00 1,00 84,00 0
1 253,00 3,29 3,29 1,00 95,00 1235
2 253,00 2,81 1,97 1,00 108,00 1774
3 253,00 2,81 2,20 1,00 126,00 1865
4 253,00 2,81 2,18 1,00 144,00 1875
5 253,00 2,81 2,18 1,00 162,00 1879
6 253,00 2,81 2,19 1,00 180,00 1881
7 253,00 1,28 1,00 1,00 198,00 1881
8 253,00 1,28 1,00 1,00 216,00 1881
9 253,00 1,28 1,00 1,00 234,00 1881
10 253,00 1,28 1,00 1,00 252,00 1881
11 253,00 1,28 1,00 1,00 270,00 1881
12 253,00 1,28 1,00 1,00 288,00 1881
13 253,00 1,28 1,00 1,00 306,00 1881
14 253,00 1,28 1,00 1,00 324,00 1881
15 253,00 1,28 1,00 1,00 342,00 1881
16 253,00 1,28 1,00 1,00 360,00 1881
17 253,00 1,28 1,00 1,00 378,00 1881
18 253,00 1,28 1,00 1,00 396,00 1881
19 253,00 1,28 1,00 1,00 414,00 1881
20 253,00 1,28 1,00 1,00 432,00 1881
21 253,00 1,28 1,00 1,00 450,00 1881
22 253,00 0,54 0,42 1,00 468,00 1881
23 253,00 0,54 0,42 1,00 486,00 1881
24 253,00 0,54 0,42 1,00 504,00 1881
25 253,00 0,48 0,38 1,00 522,00 1881
26 253,00 0,48 0,38 1,00 540,00 1881
27 253,00 0,48 0,38 1,00 558,00 1881
28 253,00 0,48 0,38 1,00 576,00 1881
29 253,00 0,48 0,38 1,00 594,00 1881
30 253,00 0,48 0,38 99,00 612,00 1881
31 253,00 41,26 32,14 99,00 625,00 2704
32 253,00 40,79 25,39 99,00 632,00 3431
33 253,00 38,83 27,25 99,00 645,00 3821
34 253,00 38,95 27,92 99,00 661,00 4072
35 253,00 38,01 30,27 99,00 677,00 4286
36 253,00 38,01 29,84 99,00 695,00 4405
37 253,00 36,09 28,28 99,00 712,00 4558
38 253,00 36,09 29,26 99,00 730,00 4625
39 253,00 36,09 28,97 99,00 748,00 4666
40 253,00 36,09 28,61 99,00 766,00 4711
41 253,00 36,09 29,18 99,00 784,00 4762
42 253,00 36,09 29,63 99,00 802,00 4795
43 253,00 36,09 28,81 99,00 820,00 4831
44 253,00 29,89 24,59 99,00 838,00 4863
45 253,00 29,89 24,65 99,00 856,00 4893
46 253,00 29,89 24,53 99,00 874,00 4918
47 253,00 29,89 24,53 99,00 892,00 4938
48 253,00 29,89 24,53 99,00 910,00 4953
49 253,00 29,89 24,53 99,00 928,00 4969
50 253,00 29,89 24,53 99,00 946,00 4978
51 253,00 29,89 24,53 99,00 964,00 4991
52 253,00 29,89 24,53 99,00 982,00 5006
53 253,00 29,89 24,52 99,00 1.000,00 5016
54 253,00 24,60 20,19 99,00 1.018,00 5027
55 253,00 24,18 19,84 99,00 1.036,00 5033
56 253,00 23,76 19,50 99,00 1.054,00 5043
57 253,00 23,76 19,50 99,00 1.072,00 5047
58 253,00 23,76 19,50 99,00 1.090,00 5055
59 253,00 23,76 19,50 99,00 1.108,00 5061
60 253,00 23,76 19,50 9,00 1.126,00 5068
61 253,00 23,76 19,50 9,00 1.144,00 5076
62 253,00 23,76 19,50 9,00 1.162,00 5097
63 253,00 23,76 19,50 9,00 1.180,00 5110
64 253,00 23,76 19,50 9,00 1.198,00 5114
65 253,00 23,76 19,50 9,00 1.216,00 5115
66 253,00 1,85 1,51 9,00 1.234,00 5118
67 253,00 1,85 1,51 9,00 1.252,00 5123
68 253,00 1,85 1,51 9,00 1.270,00 5124
69 253,00 1,85 1,51 9,00 1.288,00 5125
70 253,00 1,85 1,51 9,00 1.306,00 5125
71 253,00 1,85 1,51 9,00 1.324,00 5125
72 253,00 1,85 1,51 9,00 1.342,00 5125
73 253,00 1,85 1,51 9,00 1.360,00 5125
74 253,00 1,85 1,51 9,00 1.378,00 5126
75 253,00 1,85 1,51 9,00 1.396,00 5126
76 253,00 1,61 1,32 9,00 1.414,00 5126
77 253,00 1,61 1,32 9,00 1.432,00 5126
78 253,00 1,61 1,32 9,00 1.450,00 5127
79 253,00 1,61 1,32 9,00 1.468,00 5128
80 253,00 1,61 1,32 9,00 1.486,00 5128
81 253,00 1,61 1,32 9,00 1.504,00 5128
82 253,00 1,61 1,32 9,00 1.522,00 5128
83 253,00 1,48 1,21 9,00 1.540,00 5128
84 253,00 1,48 1,21 9,00 1.558,00 5128
85 253,00 1,48 1,21 9,00 1.576,00 5128
86 253,00 1,48 1,21 9,00 1.594,00 5128
87 253,00 1,48 1,21 9,00 1.612,00 5128
88 253,00 1,48 1,21 9,00 1.630,00 5129
89 253,00 1,48 1,21 9,00 1.648,00 5133
90 253,00 1,48 1,21 103,00 1.666,00 5133
91 253,00 15,65 12,84 103,00 1.683,00 5240
92 253,00 15,32 12,57 103,00 1.701,00 5280
93 253,00 15,32 12,57 103,00 1.719,00 5298
94 253,00 15,32 12,57 103,00 1.737,00 5308
95 253,00 15,32 12,57 103,00 1.755,00 5318
96 253,00 15,32 12,57 103,00 1.773,00 5327
97 253,00 15,32 12,57 103,00 1.791,00 5336
98 253,00 15,32 12,57 103,00 1.809,00 5340
99 253,00 15,32 12,57 103,00 1.827,00 5347
100 253,00 15,32 12,57 103,00 1.845,00 5351
101 253,00 15,32 12,57 103,00 1.863,00 5353
102 253,00 15,32 12,57 103,00 1.881,00 5354
103 253,00 15,32 12,57 103,00 1.899,00 5357
104 253,00 15,32 12,57 103,00 1.917,00 5357
105 253,00 15,32 12,57 103,00 1.935,00 5357
106 253,00 15,32 12,57 103,00 1.953,00 5357
107 253,00 15,32 12,57 103,00 1.971,00 5357
108 253,00 15,32 12,57 103,00 1.989,00 5357
109 253,00 15,32 12,57 103,00 2.007,00 5359
110 253,00 15,32 12,57 103,00 2.025,00 5359
111 253,00 15,32 12,57 103,00 2.043,00 5360
112 253,00 12,64 10,38 103,00 2.061,00 5362
113 253,00 12,64 10,38 103,00 2.079,00 5364
114 253,00 12,64 10,38 103,00 2.097,00 5366
115 253,00 12,64 10,38 103,00 2.115,00 5366
116 253,00 12,64 10,38 103,00 2.133,00 5366
117 253,00 12,64 10,38 103,00 2.151,00 5366
118 253,00 12,64 10,38 103,00 2.169,00 5367
119 253,00 12,64 10,38 103,00 2.187,00 5368
120 253,00 12,64 10,38 17,00 2.205,00 5368
121 253,00 12,64 10,38 17,00 2.223,00 5378
122 253,00 1,92 1,57 17,00 2.241,00 5387
123 253,00 1,92 1,57 17,00 2.259,00 5391
124 253,00 1,92 1,57 17,00 2.277,00 5392
125 253,00 1,92 1,57 17,00 2.295,00 5392
126 253,00 1,92 1,57 17,00 2.313,00 5392
127 253,00 1,92 1,57 17,00 2.331,00 5392
128 253,00 1,83 1,50 17,00 2.349,00 5392
129 253,00 1,83 1,50 17,00 2.367,00 5392
130 253,00 1,83 1,50 17,00 2.385,00 5392
131 253,00 1,83 1,50 17,00 2.403,00 5392
132 253,00 1,78 1,46 17,00 2.421,00 5392
133 253,00 1,78 1,46 17,00 2.439,00 5392
134 253,00 1,78 1,46 17,00 2.457,00 5392
135 253,00 1,78 1,46 17,00 2.475,00 5392
136 253,00 1,78 1,46 17,00 2.493,00 5392
137 253,00 1,78 1,46 17,00 2.511,00 5392
138 253,00 1,78 1,46 17,00 2.529,00 5392
139 253,00 1,78 1,46 17,00 2.547,00 5392
140 253,00 1,78 1,46 17,00 2.565,00 5397
141 253,00 1,78 1,46 17,00 2.583,00 5398
142 253,00 1,78 1,46 17,00 2.601,00 5398
143 253,00 1,78 1,46 17,00 2.619,00 5398
144 253,00 1,78 1,46 17,00 2.637,00 5398
145 253,00 1,78 1,46 17,00 2.655,00 5398
146 253,00 1,61 1,32 17,00 2.673,00 5398
147 253,00 1,61 1,32 17,00 2.691,00 5398
148 253,00 1,61 1,32 17,00 2.709,00 5398
149 253,00 1,61 1,32 17,00 2.727,00 5398
150 253,00 1,61 1,32 103,00 2.745,00 5398
151 253,00 1,61 1,32 103,00 2.763,00 5443
152 253,00 1,61 1,32 103,00 2.781,00 5461
153 253,00 1,61 1,32 103,00 2.799,00 5469
154 253,00 1,61 1,32 103,00 2.817,00 5476
155 253,00 1,61 1,32 103,00 2.835,00 5480
156 253,00 1,61 1,32 103,00 2.853,00 5482
157 253,00 1,61 1,32 103,00 2.871,00 5482
158 253,00 1,61 1,32 103,00 2.889,00 5492
159 253,00 1,61 1,32 103,00 2.907,00 5501
160 253,00 1,61 1,32 103,00 2.925,00 5510
161 253,00 8,85 7,27 103,00 2.943,00 5520
162 253,00 8,85 7,27 103,00 2.961,00 5532
163 253,00 8,85 7,27 103,00 2.979,00 5544
164 253,00 8,85 7,27 103,00 2.997,00 5553
165 253,00 8,85 7,27 103,00 3.015,00 5560
166 253,00 8,85 7,27 103,00 3.033,00 5566
167 253,00 8,85 7,27 103,00 3.051,00 5570
168 253,00 8,85 7,27 103,00 3.069,00 5573
169 253,00 8,85 7,27 103,00 3.087,00 5575
170 253,00 8,85 7,27 103,00 3.105,00 5576
171 253,00 8,85 7,27 103,00 3.123,00 5577
172 253,00 8,30 6,81 103,00 3.141,00 5578
173 253,00 8,30 6,81 103,00 3.159,00 5579
174 253,00 8,30 6,81 103,00 3.177,00 5580
