500
0 40,21 40,21 40,21 3,00 78,00 0 1
1 40,21 40,21 40,21 1,00 73,00 2034 1
2 40,21 40,21 40,21 1,00 70,00 5373 1
3 40,21 40,21 40,21 2,00 63,00 8224 1
4 40,21 40,21 40,21 1,00 61,00 10634 1
5 40,21 40,21 40,21 1,00 58,00 12916 1
6 40,21 40,21 40,21 2,00 53,00 15418 1
7 40,21 40,21 40,21 1,00 48,00 17536 1
8 40,21 40,21 40,21 1,00 47,00 19639 1
9 40,21 40,21 40,21 1,00 43,00 21808 1
10 40,21 40,21 40,21 1,00 41,00 23907 1
11 40,21 40,21 40,21 1,00 35,00 25930 1
12 40,21 40,21 40,21 1,00 31,00 27892 1
13 40,21 40,21 40,21 1,00 29,00 29850 1
14 40,21 40,21 40,21 2,00 22,00 31599 1
15 40,21 40,21 40,21 2,00 17,00 33497 1
16 40,21 40,21 40,21 1,00 9,00 35789 1
17 40,21 13,40 13,40 2,00 3,00 37955 1
18 40,21 13,40 13,40 2,00 6,00 39952 1
19 40,21 13,40 13,40 4,00 6,00 41766 1
20 40,21 13,40 13,40 5,00 6,00 43660 1
21 40,21 13,40 13,40 2,00 6,00 45373 1
22 40,21 13,40 13,40 2,00 6,00 47124 1
23 40,21 13,40 13,40 1,00 6,00 48807 1
24 40,21 13,40 13,40 2,00 1,00 50463 1
25 40,21 13,40 13,40 4,00 6,00 52047 1
26 40,21 13,40 13,40 1,00 6,00 53795 1
27 40,21 13,40 13,40 1,00 1,00 55520 1
28 40,21 40,21 40,21 2,00 1,00 57190 1
29 40,21 40,21 40,21 2,00 6,00 58778 1
30 40,21 40,21 40,21 1,00 5,00 60394 1
31 40,21 40,21 40,21 2,00 1,00 62105 1
32 40,21 40,21 40,21 1,00 6,00 63934 1
33 40,21 40,21 40,21 1,00 1,00 65556 1
34 40,21 40,21 40,21 2,00 1,00 67081 1
35 40,21 40,21 40,21 1,00 6,00 68549 1
36 40,21 10,05 10,05 8,00 4,00 69881 1
37 40,21 10,05 10,05 3,00 6,00 71145 1
38 40,21 10,05 10,05 3,00 6,00 72579 1
39 40,21 10,05 10,05 2,00 6,00 74208 1
40 40,21 10,05 10,05 1,00 6,00 75718 1
41 40,21 10,05 10,05 1,00 1,00 77166 1
42 40,21 40,21 40,21 1,00 1,00 78878 1
43 40,21 40,21 40,21 1,00 1,00 80555 1
44 40,21 40,21 40,21 1,00 1,00 81773 1
45 40,21 40,21 40,21 1,00 1,00 83109 1
46 40,21 40,21 40,21 1,00 1,00 84434 1
47 40,21 40,21 40,21 1,00 1,00 85600 1
48 40,21 40,21 40,21 1,00 1,00 87143 1
49 40,21 40,21 40,21 1,00 1,00 88485 1
50 40,21 40,21 40,21 1,00 1,00 89667 1
51 40,21 40,21 40,21 1,00 1,00 91101 1
52 40,21 40,21 40,21 1,00 1,00 92490 1
53 40,21 40,21 40,21 1,00 1,00 93718 1
54 40,21 40,21 40,21 1,00 1,00 94913 1
55 40,21 40,21 40,21 1,00 1,00 96246 1
56 40,21 40,21 40,21 1,00 1,00 97603 1
57 40,21 40,21 40,21 1,00 1,00 98885 1
58 40,21 40,21 40,21 1,00 1,00 100402 1
59 40,21 40,21 40,21 1,00 1,00 101741 1
60 40,21 40,21 40,21 1,00 1,00 103074 1
61 40,21 40,21 40,21 1,00 1,00 104418 1
62 40,21 40,21 40,21 1,00 1,00 105536 1
63 40,21 40,21 40,21 1,00 1,00 106810 1
64 40,21 40,21 40,21 1,00 1,00 108412 1
65 40,21 40,21 40,21 1,00 1,00 110148 1
66 40,21 40,21 40,21 1,00 1,00 111691 1
67 40,21 40,21 40,21 1,00 1,00 113010 1
68 40,21 40,21 40,21 1,00 1,00 114244 1
69 40,21 40,21 40,21 1,00 1,00 115821 1
70 40,21 40,21 40,21 1,00 1,00 117266 1
71 40,21 40,21 40,21 1,00 1,00 118561 1
72 40,21 40,21 40,21 1,00 1,00 120013 1
73 40,21 40,21 40,21 1,00 1,00 121298 1
74 40,21 40,21 40,21 1,00 1,00 122549 1
75 40,21 40,21 40,21 1,00 1,00 123751 1
76 40,21 40,21 40,21 1,00 1,00 124905 1
77 40,21 40,21 40,21 1,00 1,00 125986 1
78 40,21 40,21 40,21 1,00 1,00 127318 1
79 40,21 40,21 40,21 1,00 1,00 128543 1
80 40,21 40,21 40,21 1,00 1,00 130074 1
81 40,21 40,21 40,21 1,00 1,00 131439 1
82 40,21 40,21 40,21 1,00 1,00 132580 1
83 40,21 40,21 40,21 1,00 1,00 133739 1
84 40,21 40,21 40,21 1,00 1,00 134818 1
85 40,21 40,21 40,21 1,00 1,00 135948 1
86 40,21 40,21 40,21 1,00 1,00 136970 1
87 40,21 40,21 40,21 1,00 1,00 138018 1
88 40,21 40,21 40,21 1,00 1,00 139066 1
89 40,21 40,21 40,21 1,00 1,00 139999 1
90 40,21 40,21 40,21 1,00 1,00 141020 1
91 40,21 40,21 40,21 1,00 1,00 142167 1
92 40,21 40,21 40,21 1,00 1,00 143191 1
93 40,21 40,21 40,21 1,00 1,00 144073 1
94 40,21 40,21 40,21 1,00 1,00 145023 1
95 40,21 40,21 40,21 1,00 1,00 146050 1
96 40,21 40,21 40,21 1,00 1,00 147033 1
97 40,21 40,21 40,21 1,00 1,00 148185 1
98 40,21 40,21 40,21 1,00 1,00 149496 1
99 40,21 40,21 40,21 1,00 1,00 150789 1
100 40,21 40,21 40,21 1,00 1,00 151913 1
101 40,21 40,21 40,21 1,00 1,00 152923 1
102 40,21 40,21 40,21 1,00 1,00 154100 1
103 40,21 40,21 40,21 1,00 1,00 155304 1
104 40,21 40,21 40,21 1,00 1,00 156501 1
105 40,21 40,21 40,21 1,00 1,00 157770 1
106 40,21 40,21 40,21 1,00 1,00 159019 1
107 40,21 40,21 40,21 1,00 1,00 160099 1
108 40,21 40,21 40,21 1,00 1,00 161070 1
109 40,21 40,21 40,21 1,00 1,00 161897 1
110 40,21 40,21 40,21 1,00 1,00 162626 1
111 40,21 40,21 40,21 1,00 1,00 163252 1
112 40,21 40,21 40,21 1,00 1,00 163915 1
113 40,21 40,21 40,21 1,00 1,00 164484 1
114 40,21 40,21 40,21 1,00 1,00 165028 1
115 40,21 40,21 40,21 1,00 1,00 165663 1
116 40,21 40,21 40,21 1,00 1,00 166330 1
117 40,21 40,21 40,21 1,00 1,00 166906 1
118 40,21 40,21 40,21 1,00 1,00 167421 1
119 40,21 40,21 40,21 1,00 1,00 168035 1
120 40,21 40,21 40,21 1,00 1,00 168861 1
121 40,21 40,21 40,21 1,00 1,00 169578 1
122 40,21 40,21 40,21 1,00 1,00 170224 1
123 40,21 40,21 40,21 1,00 1,00 170893 1
124 40,21 40,21 40,21 1,00 1,00 171582 1
125 40,21 40,21 40,21 1,00 1,00 172216 1
126 40,21 40,21 40,21 1,00 1,00 172756 1
127 40,21 40,21 40,21 1,00 1,00 173305 1
