500
0 352,41 352,41 352,41 3,00 61,00 0 2
1 352,41 352,41 352,41 1,00 57,00 2034 2
2 352,41 352,41 51,41 1,00 55,00 5373 2
3 352,41 352,41 56,13 3,00 55,00 8224 2
4 352,41 352,41 53,25 1,00 55,00 10634 2
5 352,41 352,41 60,58 1,00 53,00 12916 2
6 352,41 352,41 64,16 2,00 53,00 15418 2
7 352,41 352,41 66,61 1,00 53,00 17536 2
8 352,41 352,41 84,53 1,00 53,00 19639 2
9 352,41 352,41 108,78 1,00 52,00 21808 2
10 352,41 352,41 98,21 1,00 52,00 23907 2
11 352,41 352,41 120,00 1,00 51,00 25930 2
12 352,41 352,41 135,24 1,00 51,00 27892 2
13 352,41 352,41 152,50 1,00 51,00 29850 2
14 352,41 352,41 212,18 1,00 51,00 31599 2
15 352,41 352,41 111,89 1,00 50,00 33497 2
16 352,41 352,41 251,21 1,00 50,00 35789 2
17 352,41 7,05 5,34 153,00 50,00 37955 2
18 352,41 7,05 4,83 287,00 20,00 39952 2
19 352,41 7,05 4,72 421,00 10,00 41766 2
20 352,41 7,05 5,01 563,00 10,00 43660 2
21 352,41 7,05 5,13 707,00 10,00 45373 2
22 352,41 7,05 4,93 849,00 10,00 47124 2
23 352,41 7,05 5,51 991,00 10,00 48807 2
24 352,41 7,05 6,05 1.119,00 10,00 50463 2
25 352,41 7,05 6,19 1.241,00 10,00 52047 2
26 352,41 7,05 6,63 1.355,00 10,00 53795 2
27 352,41 47.752,07 41.042,41 1.155,00 10,00 55520 2
28 352,41 47.752,07 37.017,21 955,00 19,00 57190 2
29 352,41 47.752,07 47.436,48 755,00 28,00 58778 2
30 352,41 47.752,07 52.711,14 555,00 37,00 60394 2
31 352,41 47.752,07 51.382,17 355,00 46,00 62105 2
32 352,41 47.752,07 44.253,18 155,00 55,00 63934 2
33 352,41 47.752,07 43.890,07 1,00 64,00 65556 2
34 352,41 47.752,07 46.697,95 1,00 64,00 67081 2
35 352,41 47.752,07 47.852,75 1,00 64,00 68549 2
36 352,41 5,51 5,39 117,00 64,00 69881 2
37 352,41 5,51 5,51 231,00 49,00 71145 2
38 352,41 5,51 5,42 351,00 29,00 72579 2
39 352,41 5,51 5,44 457,00 10,00 74208 2
40 352,41 16.105,31 15.142,50 257,00 10,00 75718 2
41 352,41 16.105,31 11.618,89 57,00 19,00 77166 2
42 352,41 16.105,31 15.178,11 1,00 28,00 78878 2
43 352,41 16.105,31 14.462,35 1,00 28,00 80555 2
44 352,41 12,59 11,30 34,00 28,00 81773 2
45 352,41 12,59 11,38 54,00 16,00 83109 2
46 352,41 1.903,03 1.759,90 1,00 10,00 84434 2
47 352,41 1.903,03 1.731,09 1,00 10,00 85600 2
48 352,41 1.903,03 1.747,37 1,00 10,00 87143 2
49 352,41 1.903,03 1.738,31 1,00 10,00 88485 2
50 352,41 1.903,03 1.713,69 1,00 10,00 89667 2
51 352,41 1.903,03 2.055,71 1,00 10,00 91101 2
52 352,41 1.903,03 2.097,05 1,00 10,00 92490 2
53 352,41 35,24 38,31 1,00 10,00 93718 2
54 352,41 35,24 38,13 1,00 1,00 94913 2
55 352,41 35,24 38,98 2,00 1,00 96246 2
56 352,41 35,24 39,28 1,00 10,00 97603 2
57 352,41 35,24 38,53 1,00 2,00 98885 2
58 352,41 35,24 39,86 1,00 1,00 100402 2
59 352,41 35,24 38,81 1,00 1,00 101741 2
60 352,41 35,24 39,69 1,00 1,00 103074 2
61 352,41 35,24 39,83 1,00 1,00 104418 2
62 352,41 35,24 39,48 1,00 1,00 105536 2
63 352,41 35,24 39,19 1,00 1,00 106810 2
64 352,41 35,24 38,85 1,00 1,00 108412 2
65 352,41 35,24 38,31 2,00 1,00 110148 2
66 352,41 35,24 38,73 2,00 10,00 111691 2
67 352,41 35,24 38,22 1,00 10,00 113010 2
68 352,41 35,24 37,20 11,00 1,00 114244 2
69 352,41 35,24 37,93 5,00 10,00 115821 2
70 352,41 35,24 37,36 2,00 10,00 117266 2
71 352,41 35,24 37,85 2,00 10,00 118561 2
72 352,41 70,48 75,39 1,00 10,00 120013 2
73 352,41 70,48 75,63 1,00 6,00 121298 2
74 352,41 70,48 75,47 1,00 2,00 122549 2
75 352,41 352,41 375,08 1,00 1,00 123751 2
76 352,41 352,41 370,58 1,00 1,00 124905 2
77 352,41 352,41 367,13 1,00 1,00 125986 2
78 352,41 352,41 367,15 1,00 1,00 127318 2
79 352,41 352,41 362,21 1,00 1,00 128543 2
80 352,41 352,41 295,08 1,00 1,00 130074 2
81 352,41 352,41 292,70 1,00 1,00 131439 2
82 352,41 352,41 374,51 1,00 1,00 132580 2
83 352,41 352,41 359,66 1,00 1,00 133739 2
84 352,41 352,41 362,47 1,00 1,00 134818 2
85 352,41 352,41 356,25 1,00 1,00 135948 2
86 352,41 352,41 378,24 1,00 1,00 136970 2
87 352,41 352,41 375,70 1,00 1,00 138018 2
88 352,41 352,41 384,05 1,00 1,00 139066 2
89 352,41 352,41 386,05 1,00 1,00 139999 2
90 352,41 352,41 381,59 1,00 1,00 141020 2
91 352,41 352,41 383,70 1,00 1,00 142167 2
92 352,41 352,41 371,67 1,00 1,00 143191 2
93 352,41 352,41 376,44 1,00 1,00 144073 2
94 352,41 352,41 380,98 1,00 1,00 145023 2
95 352,41 352,41 387,44 1,00 1,00 146050 2
96 352,41 352,41 381,91 1,00 1,00 147033 2
97 352,41 352,41 376,80 1,00 1,00 148185 2
98 352,41 352,41 377,62 1,00 1,00 149496 2
99 352,41 352,41 354,16 1,00 1,00 150789 2
100 352,41 352,41 366,12 1,00 1,00 151913 2
101 352,41 352,41 363,64 1,00 1,00 152923 2
102 352,41 352,41 365,18 1,00 1,00 154100 2
103 352,41 352,41 359,93 1,00 1,00 155304 2
104 352,41 352,41 375,09 1,00 1,00 156501 2
105 352,41 352,41 397,55 1,00 1,00 157770 2
106 352,41 352,41 402,46 1,00 1,00 159019 2
107 352,41 352,41 394,20 1,00 1,00 160099 2
108 352,41 352,41 391,36 1,00 1,00 161070 2
109 352,41 352,41 392,11 1,00 1,00 161897 2
110 352,41 352,41 387,59 1,00 1,00 162626 2
111 352,41 352,41 387,36 1,00 1,00 163252 2
112 352,41 352,41 388,42 1,00 1,00 163915 2
113 352,41 352,41 386,09 1,00 1,00 164484 2
114 352,41 352,41 386,52 1,00 1,00 165028 2
