500
0 12.855,50 0,00 12.855,50 0,00 0
1 2.270,81 -3.321,91 2.270,81 -3.321,91 0
99 2,49 -8.802,20 1,14 -4.046,62 41,5304919611059
100 28,53 -8.262,07 13,34 -3.862,97 54,1958646668217
101 0,12 -8.382,01 0,06 -4.056,02 54,1958646668217
102 17,97 -8.128,82 8,50 -3.845,77 153,793035929259
103 18,62 -8.354,60 8,92 -4.000,25 153,793035929259
104 49,90 -7.557,24 23,66 -3.583,16 159,642933938901
105 67,13 -8.187,12 35,06 -4.275,83 153,88642366386
106 0,30 -7.576,41 0,15 -3.792,77 153,88642366386
107 11,60 -7.716,78 6,07 -4.036,65 153,88642366386
108 19,15 -7.926,84 9,69 -4.013,66 154,297825414113
109 24,54 -7.878,54 12,14 -3.899,84 157,283794004084
110 26,96 -8.168,28 13,34 -4.041,97 157,283794004084
111 27,24 -7.661,11 13,00 -3.655,20 157,283794004084
112 44,40 -7.834,97 22,24 -3.925,00 -68,6644245455204
113 28,79 -7.830,86 14,07 -3.827,57 -68,6644245455204
114 46,36 -8.288,15 22,67 -4.052,62 -68,6644245455204
115 6,22 -8.280,12 2,91 -3.872,78 -68,7296064702072
116 0,35 -8.306,58 0,16 -3.899,85 -68,7296064702072
117 1,66 -8.350,40 0,78 -3.921,25 -67,0265431908406
118 0,02 -8.470,10 0,01 -3.953,63 -46,0487151552895
119 0,41 -8.327,56 0,19 -3.842,65 -46,0487151552895
120 0,20 -8.619,20 0,09 -4.009,44 -47,143229877656
121 0,28 -8.642,13 0,13 -3.923,66 -49,939130559354
122 0,73 -8.615,50 0,33 -3.906,97 -71,3072768258305
123 -0,99 -8.399,06 -0,45 -3.848,08 -71,3072768258305
124 -3,02 -7.987,67 -1,41 -3.722,84 -71,3072768258305
125 -4,36 -7.540,66 -2,12 -3.669,81 -71,3072768258305
126 17,06 -8.088,09 8,79 -4.169,13 122,389028727384
127 -4,47 -8.044,14 -2,19 -3.937,03 -44,8337805074399
128 49,29 -8.294,80 24,11 -4.057,45 -44,8337805074399
129 43,60 -8.368,05 20,62 -3.957,79 -38,5173049265149
130 37,26 -8.437,00 17,50 -3.963,33 -38,5173049265149
131 3,74 -8.473,36 1,75 -3.958,06 -38,5173049265149
132 0,62 -8.516,48 0,29 -3.932,66 -31,9255825009711
133 0,57 -8.566,80 0,26 -3.959,99 -31,9255825009711
134 1,68 -8.595,63 0,77 -3.922,75 -31,9255825009711
135 0,34 -8.597,87 0,15 -3.915,87 -31,9255825009711
136 0,26 -8.550,91 0,12 -3.894,25 -40,9628902262022
137 4,79 -8.264,46 2,14 -3.701,89 -58,0784384866705
138 4,71 -8.192,00 2,19 -3.814,88 -58,0784384866705
139 -0,01 -8.374,86 -0,01 -3.930,50 -58,0784384866705
140 1,60 -8.443,31 0,75 -3.930,83 -58,0784384866705
141 0,89 -8.358,64 0,40 -3.788,42 -46,5225379664998
142 0,76 -8.518,30 0,34 -3.836,05 14,704874361478
143 0,15 -8.520,34 0,07 -3.756,28 14,704874361478
144 0,26 -8.514,20 0,11 -3.748,33 14,704874361478
145 0,46 -8.506,51 0,20 -3.707,70 14,704874361478
146 0,27 -8.481,73 0,12 -3.698,01 28,9634832058223
147 -0,33 -8.356,56 -0,15 -3.640,57 -4,41127666322528
148 -0,29 -8.338,97 -0,13 -3.686,12 -4,41127666322528
149 0,43 -8.466,91 0,19 -3.760,17 -4,41127666322528
150 0,35 -8.432,76 0,15 -3.691,38 78,7786158713899
151 0,31 -8.385,44 0,13 -3.692,48 78,7786158713899
152 1,33 -8.386,08 0,60 -3.746,03 78,7786158713899
153 -0,07 -8.417,46 -0,03 -3.811,70 78,7786158713899
154 1,65 -8.501,32 0,75 -3.893,09 78,7786158713899
155 0,64 -8.391,10 0,29 -3.842,43 78,7786158713899
156 0,05 -8.386,11 0,02 -3.892,97 78,7786158713899
157 0,57 -8.281,29 0,27 -3.840,84 110,193375175466
158 6,19 -8.353,43 2,92 -3.942,24 110,193375175466
159 9,74 -8.304,42 4,56 -3.885,63 110,193375175466
160 2,37 -8.405,94 1,12 -3.954,28 -40,0236909059799
161 3,91 -8.491,73 1,82 -3.956,71 -40,0236909059799
162 -9,50 -8.288,87 -4,34 -3.785,72 -40,0236909059799
163 -8,15 -8.298,82 -3,81 -3.883,99 -40,0236909059799
164 5,59 -8.383,76 2,62 -3.933,75 -40,0236909059799
165 0,79 -8.403,98 0,37 -3.925,46 -12,4922727256721
166 0,09 -8.366,40 0,04 -3.909,80 -12,4922727256721
167 0,16 -8.297,05 0,07 -3.891,93 -10,8195863277065
168 0,23 -8.104,57 0,11 -3.842,95 -10,8195863277065
169 0,47 -8.217,70 0,22 -3.943,85 -10,8195863277065
170 6,30 -8.072,16 2,97 -3.800,58 -10,8195863277065
171 0,09 -8.137,73 0,04 -3.872,60 -10,8195863277065
172 -0,95 -7.761,61 -0,45 -3.669,24 -11,4864509410608
173 2,86 -7.819,28 1,40 -3.823,21 -11,4864509410608
174 11,19 -7.654,49 5,45 -3.725,84 -11,4864509410608
175 5,61 -7.820,44 2,76 -3.852,03 -4,72949073837133
176 -4,03 -7.707,07 -1,93 -3.681,66 142,535254615796
177 0,46 -7.813,18 0,22 -3.773,66 142,535254615796
178 16,26 -7.968,01 7,73 -3.791,31 143,343106764844
179 24,16 -8.059,68 11,30 -3.769,77 126,084254043763
180 9,05 -7.903,37 4,19 -3.659,03 128,711797052027
181 18,26 -7.975,82 8,62 -3.762,62 128,711797052027
182 5,59 -7.804,63 2,63 -3.668,40 128,711797052027
183 26,47 -7.931,16 12,41 -3.718,01 126,687511624112
184 19,08 -7.977,87 8,86 -3.705,88 126,687511624112
185 11,93 -7.976,87 5,54 -3.703,59 -56,2759117136403
186 0,13 -7.982,29 0,06 -3.707,68 -56,2759117136403
187 0,15 -8.003,13 0,07 -3.620,71 8,61057450293676
188 0,06 -8.008,63 0,03 -3.644,97 8,61057450293676
189 0,20 -8.007,62 0,09 -3.656,57 8,61057450293676
190 0,20 -8.006,89 0,09 -3.686,71 8,61057450293676
191 0,29 -8.005,18 0,13 -3.684,64 8,61057450293676
192 -24,29 -7.633,58 -11,18 -3.515,06 17,280143838887
193 0,18 -7.608,92 0,08 -3.641,54 17,280143838887
194 0,74 -8.005,65 0,36 -3.862,85 17,280143838887
195 -13,97 -7.199,53 -6,45 -3.325,54 17,280143838887
196 48,91 -7.887,56 24,41 -3.937,30 -1,42563724149051
197 0,50 -7.187,26 0,23 -3.339,87 -1,16709535219196
198 0,51 -7.979,43 0,25 -3.960,56 -1,16709535219196
199 -1,60 -7.853,70 -0,74 -3.627,12 -14,1953247755345
200 1,72 -7.946,00 0,80 -3.703,50 -14,1953247755345
201 0,49 -7.862,98 0,22 -3.624,27 -14,1953247755345
202 0,41 -7.860,16 0,19 -3.668,73 -14,1953247755345
203 -1,22 -7.835,55 -0,57 -3.665,14 -13,9509711426685
204 0,36 -7.884,58 0,17 -3.635,41 -13,9509711426685
205 -0,51 -7.784,56 -0,24 -3.634,58 -13,9509711426685
206 0,43 -7.830,78 0,20 -3.703,56 -13,9509711426685
207 0,37 -7.964,09 0,18 -3.749,43 -14,1607225355787
208 0,01 -7.907,06 0,00 -3.674,48 -14,1607225355787
209 -1,69 -7.861,48 -0,78 -3.617,09 -14,1607225355787
210 0,06 -7.813,33 0,03 -3.673,68 -14,1607225355787
211 0,92 -7.820,84 0,43 -3.697,31 -14,1607225355787
212 0,28 -7.852,50 0,13 -3.710,67 -5,72296417311001
213 -1,53 -7.800,78 -0,72 -3.676,39 -5,72296417311001
214 38,00 -7.880,31 18,01 -3.735,69 -5,72296417311001
215 21,48 -7.774,94 10,10 -3.654,58 -5,72296417311001
216 40,63 -7.846,14 19,29 -3.725,88 -5,72296417311001
217 0,79 -7.949,68 0,37 -3.746,18 -5,98764006423615
218 0,22 -7.899,79 0,10 -3.659,54 -5,98764006423615
219 -1,16 -7.906,69 -0,53 -3.659,62 -5,98764006423615
220 1,30 -7.804,02 0,60 -3.634,15 -5,98764006423615
221 3,01 -7.884,72 1,42 -3.717,27 -5,98764006423615
222 1,09 -7.916,78 0,51 -3.708,69 -5,98764006423615
223 0,73 -7.969,61 0,34 -3.711,75 -5,98764006423615
224 4,29 -7.892,01 1,98 -3.648,73 -7,97283851379065
225 0,56 -7.906,04 0,26 -3.683,78 -8,62299348510267
226 1,34 -7.856,68 0,62 -3.641,23 -7,98138622837995
227 0,88 -7.816,16 0,41 -3.651,87 -6,36523430244546
228 1,04 -7.897,62 0,49 -3.706,21 -0,134204606920414
229 1,58 -7.910,55 0,73 -3.675,52 -0,134204606920414
230 0,52 -7.916,18 0,24 -3.675,02 -0,134204606920414
231 0,16 -7.923,69 0,07 -3.680,82 0,567882557302912
232 0,03 -7.936,24 0,01 -3.685,09 0,567882557302912
233 0,15 -7.935,75 0,07 -3.680,87 0,567882557302912
234 0,31 -7.937,40 0,14 -3.683,43 5,11304245895584
235 0,33 -7.938,25 0,15 -3.684,23 5,11304245895584
236 0,33 -7.938,25 0,15 -3.684,01 5,11304245895584
237 0,01 -7.938,95 0,01 -3.682,72 5,11304245895584
238 0,01 -7.938,95 0,01 -3.680,13 5,11304245895584
239 0,01 -7.938,95 0,01 -3.680,91 5,72263529441392
240 0,01 -7.938,95 0,01 -3.681,08 5,72263529441392
241 0,01 -7.938,95 0,01 -3.680,92 5,03040425300107
242 0,01 -7.938,95 0,01 -3.680,37 5,03040425300107
243 0,01 -7.938,95 0,01 -3.678,96 5,03040425300107
244 0,01 -7.938,95 0,01 -3.678,03 5,03040425300107
245 0,01 -7.938,95 0,01 -3.677,20 5,03040425300107
246 0,01 -7.938,95 0,01 -3.676,01 5,03040425300107
247 1,95 -7.857,04 0,90 -3.636,21 4,37564282042315
248 0,59 -7.923,89 0,27 -3.694,94 4,23436142868364
249 0,26 -7.860,17 0,12 -3.640,49 4,23436142868364
250 2,39 -7.859,02 1,11 -3.661,03 4,24035225736751
251 10,07 -7.873,11 4,67 -3.654,78 4,24035225736751
252 0,19 -7.893,76 0,09 -3.653,94 4,24035225736751
253 0,28 -7.913,10 0,13 -3.667,76 4,24035225736751
254 0,06 -7.915,79 0,03 -3.633,90 4,24035225736751
255 0,06 -7.915,79 0,03 -3.657,75 4,24035225736751
256 0,14 -7.913,30 0,06 -3.651,10 -5,55584832098016
257 0,03 -7.913,69 0,01 -3.641,90 -5,55584832098016
258 0,44 -7.851,57 0,20 -3.612,99 -5,42846430042494
259 0,16 -7.863,67 0,07 -3.635,01 -4,68843745731735
260 1,97 -7.892,92 0,90 -3.617,21 -4,68843745731735
261 4,93 -7.788,93 2,25 -3.548,44 -4,68843745731735
262 3,51 -7.884,75 1,63 -3.674,12 -4,68843745731735
263 0,10 -7.890,57 0,05 -3.635,14 12,5158202799812
264 2,25 -7.801,89 1,04 -3.605,41 -4,2691668700843
265 0,59 -7.857,06 0,27 -3.645,79 -4,2691668700843
266 0,24 -7.866,23 0,11 -3.640,00 -4,2691668700843
267 1,30 -7.816,90 0,60 -3.606,90 -4,2691668700843
268 0,82 -7.878,80 0,38 -3.650,32 -5,89858983081393
269 4,36 -7.427,25 2,00 -3.415,05 -5,89858983081393
270 2,79 -7.086,65 1,34 -3.396,85 -5,89858983081393
271 10,04 -7.716,91 4,93 -3.789,73 -0,764946614934433
272 2,90 -7.749,88 1,34 -3.572,17 -0,764946614934433
273 0,10 -7.767,81 0,05 -3.549,96 -0,411684109572087
274 0,30 -7.779,71 0,14 -3.519,77 -0,411684109572087
275 0,03 -7.793,42 0,01 -3.495,61 -0,411684109572087
276 0,07 -7.798,90 0,03 -3.469,19 -0,411684109572087
277 0,13 -7.808,19 0,06 -3.479,18 -0,910117788138708
278 0,10 -7.808,62 0,05 -3.448,61 -0,910117788138708
279 0,40 -7.808,58 0,18 -3.435,87 -0,910117788138708
280 0,14 -7.810,21 0,06 -3.409,89 7,22608742124408
281 0,14 -7.810,21 0,06 -3.407,88 7,22608742124408
282 0,14 -7.810,21 0,06 -3.420,24 7,22608742124408
283 0,15 -7.810,47 0,07 -3.418,96 7,22608742124408
284 0,15 -7.810,47 0,07 -3.416,92 7,22608742124408
285 0,15 -7.810,47 0,07 -3.414,67 7,22608742124408
286 0,17 -7.788,05 0,07 -3.410,96 7,22608742124408
287 3,06 -7.722,07 1,35 -3.417,47 7,22608742124408
288 24,75 -7.660,08 11,10 -3.435,04 7,22608742124408
289 0,33 -7.809,89 0,15 -3.552,10 7,22608742124408
290 2,87 -7.629,38 1,29 -3.439,71 7,22608742124408
291 2,54 -7.759,11 1,17 -3.565,49 7,22608742124408
292 0,06 -7.803,10 0,03 -3.547,54 7,22608742124408
293 0,36 -7.803,24 0,16 -3.537,29 7,22608742124408
294 0,32 -7.809,44 0,14 -3.548,79 7,22608742124408
295 0,29 -7.791,19 0,13 -3.534,94 7,22608742124408
296 0,22 -7.810,44 0,10 -3.550,98 7,22608742124408
297 0,22 -7.810,44 0,10 -3.537,07 7,22608742124408
298 0,04 -7.781,25 0,02 -3.551,98 7,22608742124408
299 1,22 -7.809,01 0,55 -3.542,33 7,22608742124408
300 0,16 -7.810,51 0,07 -3.575,29 7,22608742124408
301 0,09 -7.808,66 0,04 -3.555,02 -6,74034150158
302 0,20 -7.808,50 0,09 -3.557,68 -6,74034150158
303 0,13 -7.806,96 0,06 -3.564,08 -6,74034150158
304 0,06 -7.805,26 0,03 -3.525,00 -6,74034150158
305 0,00 -7.803,77 0,00 -3.546,51 -6,74034150158
306 -0,09 -7.802,58 -0,04 -3.551,53 -6,74034150158
307 -0,19 -7.801,03 -0,08 -3.553,48 -6,74034150158
308 0,17 -7.772,17 0,08 -3.567,74 -6,74034150158
309 0,28 -7.798,13 0,13 -3.572,79 -6,74034150158
310 0,56 -7.765,06 0,26 -3.560,75 5,1540368516714
311 0,22 -7.779,01 0,10 -3.584,69 5,1540368516714
312 0,18 -7.791,68 0,08 -3.572,42 5,1540368516714
313 0,08 -7.798,95 0,04 -3.569,48 5,1540368516714
314 4,65 -7.708,51 2,12 -3.524,51 5,1540368516714
315 9,84 -7.506,71 4,53 -3.451,35 5,1540368516714
316 0,65 -7.679,27 0,31 -3.622,01 5,1540368516714
317 0,77 -7.791,88 0,36 -3.598,81 5,1540368516714
318 0,35 -7.779,80 0,16 -3.553,79 5,1540368516714
319 0,19 -7.772,38 0,09 -3.552,57 4,77521356967644
320 2,39 -7.759,61 1,09 -3.544,73 4,89477566134838
321 0,47 -7.763,99 0,21 -3.562,46 4,89477566134838
322 0,77 -7.742,86 0,35 -3.541,55 4,89477566134838
323 0,24 -7.773,68 0,11 -3.569,73 -5,18479840950985
324 0,29 -7.784,02 0,13 -3.569,77 -5,18479840950985
325 0,08 -7.785,57 0,04 -3.555,59 -5,18479840950985
326 0,18 -7.784,99 0,08 -3.545,97 -5,18479840950985
327 0,19 -7.783,72 0,09 -3.551,99 -5,18479840950985
328 0,20 -7.782,23 0,09 -3.559,04 -5,18479840950985
329 0,29 -7.781,62 0,13 -3.560,79 -5,18479840950985
330 0,19 -7.779,99 0,09 -3.564,37 -5,18479840950985
331 0,18 -7.748,46 0,08 -3.550,62 -5,18479840950985
332 1,67 -7.733,78 0,77 -3.556,28 -5,18479840950985
333 0,05 -7.766,40 0,02 -3.576,94 -5,18479840950985
334 1,16 -7.757,61 0,53 -3.560,74 -5,18479840950985
335 0,94 -7.756,56 0,43 -3.563,69 -5,18479840950985
336 0,10 -7.757,54 0,05 -3.564,51 -5,18479840950985
337 1,28 -7.717,27 0,59 -3.543,78 -5,18479840950985
338 0,26 -7.756,31 0,12 -3.576,61 -5,18479840950985
339 0,04 -7.750,17 0,02 -3.557,63 -5,18479840950985
340 1,69 -7.726,05 0,77 -3.547,24 -5,18479840950985
341 0,33 -7.756,25 0,15 -3.570,18 29,9224176667632
342 0,15 -7.757,28 0,07 -3.559,69 30,2068646427589
343 0,17 -7.748,59 0,08 -3.554,66 30,2068646427589
344 0,20 -7.752,85 0,09 -3.559,58 30,2068646427589
345 0,09 -7.753,04 0,04 -3.557,62 30,2068646427589
346 0,34 -7.756,96 0,15 -3.559,02 30,2068646427589
347 0,14 -7.757,48 0,07 -3.557,18 30,2068646427589
348 0,15 -7.757,52 0,07 -3.556,72 30,2068646427589
349 0,16 -7.757,55 0,07 -3.558,19 29,8375456703924
350 0,16 -7.757,55 0,07 -3.555,22 29,8375456703924
351 0,16 -7.757,55 0,07 -3.557,53 29,8375456703924
352 0,16 -7.757,55 0,07 -3.556,36 -21,7685848563394
353 0,16 -7.757,55 0,07 -3.555,75 -21,7685848563394
354 0,16 -7.757,55 0,07 -3.554,55 -21,7685848563394
355 0,16 -7.757,55 0,07 -3.554,21 -1,455681006361
356 0,16 -7.757,55 0,07 -3.552,71 -0,540788524728285
357 0,16 -7.757,55 0,07 -3.552,07 -0,540788524728285
358 0,16 -7.757,55 0,07 -3.553,67 -0,540788524728285
359 0,16 -7.757,55 0,07 -3.552,58 -0,540788524728285
360 0,08 -7.756,32 0,04 -3.552,47 -0,851344094722737
361 0,12 -7.756,05 0,05 -3.554,18 -0,851344094722737
362 0,26 -7.756,13 0,12 -3.552,78 -0,851344094722737
363 0,16 -7.754,87 0,07 -3.553,57 -0,851344094722737
364 0,23 -7.754,50 0,10 -3.554,22 -0,851344094722737
365 0,21 -7.754,52 0,10 -3.551,71 1,46137659420878
366 0,20 -7.754,56 0,09 -3.554,31 1,46137659420878
367 0,18 -7.754,57 0,08 -3.552,42 1,46137659420878
368 0,17 -7.754,60 0,08 -3.554,29 1,46137659420878
369 0,15 -7.754,62 0,07 -3.554,19 1,46137659420878
370 0,14 -7.754,65 0,06 -3.554,36 1,46137659420878
371 0,12 -7.754,68 0,06 -3.554,30 1,46137659420878
372 0,11 -7.754,69 0,05 -3.553,42 1,46137659420878
373 0,09 -7.754,71 0,04 -3.554,54 1,46137659420878
374 0,09 -7.754,71 0,04 -3.554,24 1,46137659420878
375 0,09 -7.754,71 0,04 -3.554,51 1,46137659420878
376 0,10 -7.754,74 0,05 -3.554,53 1,46137659420878
377 0,10 -7.754,74 0,05 -3.554,02 1,46137659420878
378 0,10 -7.754,74 0,05 -3.554,51 1,46137659420878
379 0,10 -7.754,74 0,05 -3.554,44 1,46137659420878
380 0,10 -7.754,74 0,05 -3.553,79 1,46137659420878
381 0,08 -7.753,85 0,04 -3.553,68 -1,44035479940541
382 0,14 -7.753,90 0,06 -3.553,54 -1,44035479940541
383 0,24 -7.754,09 0,11 -3.553,64 -1,44035479940541
384 0,25 -7.753,81 0,12 -3.553,11 -1,44035479940541
385 0,03 -7.754,14 0,01 -3.553,58 -1,44035479940541
386 0,09 -7.754,19 0,04 -3.553,89 -1,44035479940541
387 0,15 -7.754,06 0,07 -3.554,32 -1,44035479940541
388 0,20 -7.754,26 0,09 -3.554,44 -1,44035479940541
389 0,24 -7.754,52 0,11 -3.554,55 1,792820962809
390 0,24 -7.754,52 0,11 -3.554,37 1,792820962809
391 0,24 -7.754,52 0,11 -3.554,40 1,792820962809
392 0,24 -7.754,52 0,11 -3.554,46 1,792820962809
393 0,24 -7.754,52 0,11 -3.554,31 1,792820962809
394 0,25 -7.754,56 0,11 -3.554,37 1,792820962809
395 0,25 -7.754,56 0,11 -3.554,46 1,792820962809
396 0,04 -7.754,77 0,02 -3.554,57 1,792820962809
397 0,05 -7.754,80 0,02 -3.554,52 1,792820962809
398 0,05 -7.754,80 0,02 -3.554,48 1,792820962809
399 0,05 -7.754,80 0,02 -3.554,45 1,792820962809
400 0,05 -7.754,80 0,02 -3.554,53 1,792820962809
401 0,05 -7.754,80 0,02 -3.554,49 1,792820962809
402 0,05 -7.754,80 0,02 -3.554,44 1,792820962809
403 0,05 -7.754,80 0,02 -3.554,49 1,792820962809
404 0,03 -7.754,35 0,02 -3.554,27 -1,76157122851408
405 0,08 -7.754,36 0,04 -3.554,47 -1,76157122851408
406 0,10 -7.754,36 0,05 -3.554,12 -1,76157122851408
407 0,09 -7.754,20 0,04 -3.553,97 -1,76157122851408
408 0,17 -7.754,51 0,08 -3.554,57 -1,76157122851408
409 0,13 -7.754,11 0,06 -3.554,11 -1,76157122851408
410 0,14 -7.754,04 0,06 -3.554,10 -1,76157122851408
411 0,02 -7.754,66 0,01 -3.554,48 -1,76157122851408
412 0,00 -7.754,29 0,00 -3.554,33 -1,76157122851408
413 0,02 -7.754,43 0,01 -3.554,25 -1,76157122851408
414 0,02 -7.754,42 0,01 -3.554,14 -1,76157122851408
415 -0,01 -7.754,25 0,00 -3.553,91 -1,76157122851408
416 0,01 -7.754,56 0,01 -3.554,05 -1,76157122851408
417 0,00 -7.754,50 0,00 -3.553,62 -1,76157122851408
418 0,01 -7.754,24 0,00 -3.553,54 -1,76157122851408
419 0,06 -7.754,39 0,03 -3.553,80 -1,76157122851408
420 0,06 -7.754,38 0,03 -3.553,57 -1,76157122851408
421 0,10 -7.754,39 0,05 -3.553,54 -1,76157122851408
422 0,16 -7.754,28 0,07 -3.553,43 -1,76157122851408
423 0,14 -7.754,19 0,07 -3.553,66 -1,76157122851408
424 0,13 -7.753,92 0,06 -3.553,80 -1,76157122851408
425 0,10 -7.753,56 0,05 -3.553,93 -1,76157122851408
426 0,13 -7.753,80 0,06 -3.554,45 -1,76157122851408
427 0,11 -7.753,63 0,05 -3.553,91 -1,76157122851408
428 0,02 -7.754,13 0,01 -3.554,33 3,0473684085175
429 0,02 -7.754,13 0,01 -3.554,18 3,0473684085175
