500
0 1,00 84.585,75 82.494,33
98 0,98 81.527,64 83.513,33
99 0,98 81.527,64 83.521,33
100 0,98 81.527,64 83.529,33
101 0,98 81.527,64 83.536,33
102 0,98 81.527,64 83.544,33
103 0,98 81.527,64 83.551,33
104 0,98 81.527,64 83.559,33
105 0,98 81.527,64 83.566,33
106 0,98 81.527,64 83.572,33
107 0,98 81.527,64 83.578,33
108 0,98 81.527,64 83.583,33
109 0,98 81.527,64 83.590,33
110 0,98 81.527,64 83.596,33
111 0,98 81.527,64 83.602,33
112 0,98 81.527,64 83.606,33
113 0,98 81.527,64 83.609,33
114 0,98 81.527,64 83.614,33
115 0,98 81.527,64 83.619,33
116 0,97 81.527,64 83.624,33
117 0,97 81.527,64 83.630,33
118 0,97 81.527,64 83.634,33
119 0,97 81.527,64 83.637,33
120 0,97 81.527,64 83.639,33
121 0,97 81.527,64 83.643,33
122 0,97 81.525,46 83.647,33
123 0,97 81.525,46 83.650,33
124 0,97 81.525,46 83.653,33
125 0,97 81.525,46 83.656,33
126 0,97 81.525,46 83.660,33
127 0,97 81.525,46 83.663,33
128 0,97 81.525,46 83.667,33
129 0,97 81.525,46 83.671,33
130 0,97 81.525,46 83.673,33
131 0,97 81.525,46 83.676,33
132 0,97 81.525,46 83.679,33
133 0,97 81.525,46 83.683,33
134 0,97 81.525,46 83.686,33
135 0,97 81.525,46 83.690,33
136 0,97 81.525,46 83.693,33
137 0,97 81.525,46 83.695,33
138 0,97 81.525,46 83.698,33
139 0,97 81.525,46 83.700,33
140 0,97 81.525,46 83.702,33
141 0,97 81.525,46 83.703,33
142 0,97 81.525,46 83.706,33
143 0,97 81.525,46 83.709,33
144 0,97 81.525,46 83.712,33
145 0,97 81.525,46 83.715,33
146 0,97 81.525,46 83.718,33
147 0,97 81.525,46 83.720,33
148 0,97 81.525,46 83.721,33
149 0,97 81.525,46 83.724,33
150 0,97 81.525,46 83.727,33
151 0,97 81.525,46 83.730,33
152 0,97 81.525,46 83.732,33
153 0,97 81.525,46 83.735,33
154 0,97 81.525,46 83.737,33
155 0,97 81.525,46 83.739,33
156 0,97 81.525,46 83.742,33
157 0,97 81.525,46 83.744,33
158 0,97 81.525,46 83.746,33
159 0,97 81.525,46 83.747,33
160 0,97 81.525,46 83.748,33
161 0,97 81.525,46 83.748,33
162 0,97 81.523,97 83.748,33
163 0,97 81.523,97 83.749,33
164 0,97 81.523,97 83.750,33
165 0,97 81.523,97 83.751,33
166 0,97 81.523,97 83.751,33
167 0,97 81.523,97 83.751,33
168 0,97 81.523,97 83.751,33
169 0,97 81.523,97 83.751,33
170 0,97 81.523,97 83.751,33
171 0,97 81.523,97 83.751,33
172 0,97 81.523,97 83.751,33
173 0,97 81.523,97 83.751,33
174 0,97 81.523,97 83.751,33
175 0,97 81.523,97 83.751,33
176 0,97 81.523,97 83.751,33
177 0,97 81.523,97 83.751,33
178 0,97 81.523,97 83.751,33
179 0,97 81.523,97 83.751,33
180 0,97 81.523,97 83.751,33
181 0,97 81.523,97 83.751,33
182 0,97 81.523,97 83.751,33
183 0,97 81.523,97 83.751,33
184 0,97 81.523,97 83.751,33
185 0,97 81.523,97 83.751,33
186 0,97 81.523,97 83.751,33
187 0,97 81.523,97 83.751,33
188 0,97 81.523,97 83.751,33
189 0,97 81.523,97 83.751,33
190 0,97 81.523,97 83.751,33
191 0,97 81.523,97 83.751,33
192 0,97 81.523,97 83.751,33
193 0,97 81.523,97 83.751,33
194 0,97 81.523,97 83.751,33
195 0,97 81.523,97 83.751,33
196 0,97 81.523,97 83.751,33
197 0,97 81.523,97 83.751,33
198 0,97 81.523,97 83.751,33
199 0,97 81.523,97 83.751,33
200 0,97 81.523,97 83.751,33
201 0,97 81.523,97 83.751,33
202 0,97 81.523,97 83.751,33
203 0,97 81.523,97 83.751,33
204 0,97 81.523,97 83.751,33
205 0,97 81.523,97 83.751,33
206 0,97 81.523,97 83.751,33
207 0,97 81.523,97 83.751,33
208 0,97 81.523,97 83.751,33
209 0,97 81.523,97 83.751,33
210 0,97 81.523,97 83.751,33
211 0,97 81.523,97 83.751,33
212 0,97 81.523,97 83.751,33
213 0,97 81.523,97 83.751,33
214 0,97 81.523,97 83.751,33
215 0,97 81.523,97 83.751,33
216 0,97 81.523,97 83.751,33
217 0,97 81.523,97 83.751,33
218 0,97 81.523,97 83.751,33
219 0,97 81.523,97 83.751,33
220 0,97 81.523,97 83.751,33
221 0,97 81.523,97 83.751,33
222 0,97 81.523,97 83.751,33
223 0,97 81.523,97 83.751,33
224 0,97 81.523,97 83.751,33
225 0,97 81.523,97 83.751,33
226 0,97 81.523,97 83.751,33
227 0,97 81.523,97 83.751,33
228 0,97 81.523,97 83.751,33
229 0,97 81.523,97 83.751,33
230 0,97 81.523,97 83.751,33
231 0,97 81.523,97 83.751,33
232 0,97 81.523,97 83.751,33
233 0,97 81.523,97 83.751,33
234 0,97 81.523,97 83.751,33
235 0,97 81.523,97 83.751,33
236 0,97 81.523,97 83.751,33
237 0,97 81.523,97 83.751,33
238 0,97 81.523,97 83.751,33
239 0,97 81.523,97 83.751,33
240 0,97 81.523,97 83.751,33
241 0,97 81.523,97 83.751,33
242 0,97 81.523,97 83.751,33
243 0,97 81.523,97 83.751,33
244 0,97 81.523,97 83.751,33
245 0,97 81.523,97 83.751,33
246 0,97 81.523,97 83.751,33
247 0,97 81.523,97 83.751,33
248 0,97 81.523,97 83.751,33
249 0,97 81.523,97 83.751,33
250 0,97 81.523,97 83.751,33
251 0,97 81.523,97 83.751,33
252 0,97 81.523,97 83.751,33
253 0,97 81.523,97 83.751,33
254 0,97 81.523,97 83.751,33
255 0,97 81.523,97 83.751,33
256 0,97 81.523,97 83.751,33
257 0,97 81.523,97 83.751,33
258 0,97 81.523,97 83.751,33
259 0,97 81.523,97 83.751,33
260 0,97 81.523,97 83.751,33
261 0,97 81.523,97 83.751,33
262 0,97 81.523,97 83.751,33
263 0,97 81.523,97 83.751,33
264 0,97 81.523,97 83.751,33
265 0,97 81.523,97 83.751,33
266 0,97 81.523,97 83.751,33
267 0,97 81.523,97 83.751,33
268 0,97 81.523,97 83.751,33
269 0,97 81.523,97 83.751,33
270 0,97 81.523,97 83.751,33
271 0,97 81.523,97 83.751,33
272 0,97 81.523,97 83.751,33
273 0,97 81.523,97 83.751,33
274 0,97 81.523,97 83.751,33
275 0,97 81.523,97 83.751,33
276 0,97 81.523,97 83.751,33
277 0,97 81.523,97 83.751,33
278 0,97 81.523,97 83.751,33
279 0,97 81.523,97 83.751,33
280 0,97 81.523,97 83.751,33
281 0,97 81.523,97 83.751,33
282 0,97 81.523,97 83.751,33
283 0,97 81.523,97 83.751,33
284 0,97 81.523,97 83.751,33
285 0,97 81.523,97 83.751,33
286 0,97 81.523,97 83.751,33
287 0,97 81.523,97 83.751,33
288 0,97 81.523,97 83.751,33
289 0,97 81.523,97 83.751,33
290 0,97 81.523,97 83.751,33
291 0,97 81.523,97 83.751,33
292 0,97 81.523,97 83.751,33
293 0,97 81.523,97 83.751,33
294 0,97 81.523,97 83.751,33
295 0,97 81.523,97 83.751,33
296 0,97 81.523,97 83.751,33
297 0,97 81.523,97 83.751,33
298 0,97 81.523,97 83.751,33
299 0,97 81.523,97 83.751,33
300 0,97 81.523,97 83.751,33
301 0,97 81.523,97 83.751,33
302 0,97 81.523,97 83.751,33
303 0,97 81.523,97 83.751,33
304 0,97 81.523,97 83.751,33
305 0,97 81.523,97 83.751,33
306 0,97 81.523,97 83.751,33
307 0,97 81.523,97 83.751,33
308 0,97 81.523,97 83.751,33
309 0,97 81.523,97 83.751,33
310 0,97 81.523,97 83.751,33
311 0,97 81.523,97 83.751,33
312 0,97 81.523,97 83.751,33
313 0,97 81.523,97 83.751,33
314 0,97 81.523,97 83.751,33
315 0,97 81.523,97 83.751,33
316 0,97 81.523,97 83.751,33
317 0,97 81.523,97 83.751,33
318 0,97 81.523,97 83.751,33
319 0,97 81.523,97 83.751,33
320 0,97 81.523,97 83.751,33
321 0,97 81.523,97 83.751,33
322 0,97 81.523,97 83.751,33
323 0,97 81.523,97 83.751,33
324 0,97 81.523,97 83.751,33
325 0,97 81.523,97 83.751,33
326 0,97 81.523,97 83.751,33
327 0,97 81.523,97 83.751,33
328 0,97 81.523,97 83.751,33
329 0,97 81.523,97 83.751,33
330 0,97 81.523,97 83.751,33
331 0,97 81.523,97 83.751,33
332 0,97 81.523,97 83.751,33
333 0,97 81.523,97 83.751,33
334 0,97 81.523,97 83.751,33
335 0,97 81.523,97 83.751,33
336 0,97 81.523,97 83.751,33
337 0,97 81.523,97 83.751,33
338 0,97 81.523,97 83.751,33
339 0,97 81.523,97 83.751,33
340 0,97 81.523,97 83.751,33
341 0,97 81.523,97 83.751,33
342 0,97 81.523,97 83.751,33
343 0,97 81.523,97 83.751,33
344 0,97 81.523,97 83.751,33
345 0,97 81.523,97 83.751,33
346 0,97 81.523,97 83.751,33
347 0,97 81.523,97 83.751,33
348 0,97 81.523,97 83.751,33
349 0,97 81.523,97 83.751,33
350 0,97 81.523,97 83.751,33
351 0,97 81.523,97 83.751,33
352 0,97 81.523,97 83.751,33
353 0,97 81.523,97 83.751,33
354 0,97 81.523,97 83.751,33
355 0,97 81.523,97 83.751,33
356 0,97 81.523,97 83.751,33
357 0,97 81.523,97 83.751,33
358 0,97 81.523,97 83.751,33
359 0,97 81.523,97 83.751,33
360 0,97 81.523,97 83.751,33
361 0,97 81.523,97 83.751,33
362 0,97 81.523,97 83.751,33
363 0,97 81.523,97 83.751,33
364 0,97 81.523,97 83.751,33
365 0,97 81.523,97 83.751,33
366 0,97 81.523,97 83.751,33
367 0,97 81.523,97 83.751,33
368 0,97 81.523,97 83.751,33
369 0,97 81.523,97 83.751,33
370 0,97 81.523,97 83.751,33
371 0,97 81.523,97 83.751,33
372 0,97 81.523,97 83.751,33
373 0,97 81.523,97 83.751,33
374 0,97 81.523,97 83.751,33
375 0,97 81.523,97 83.751,33
376 0,97 81.523,97 83.751,33
377 0,97 81.523,97 83.751,33
378 0,97 81.523,97 83.751,33
379 0,97 81.523,97 83.751,33
380 0,97 81.523,97 83.751,33
381 0,97 81.523,97 83.751,33
382 0,97 81.523,97 83.751,33
383 0,97 81.523,97 83.751,33
384 0,97 81.523,97 83.751,33
385 0,97 81.523,97 83.751,33
386 0,97 81.523,97 83.751,33
387 0,97 81.523,97 83.751,33
388 0,97 81.523,97 83.751,33
389 0,97 81.523,97 83.751,33
390 0,97 81.523,97 83.751,33
391 0,97 81.523,97 83.751,33
392 0,97 81.523,97 83.751,33
393 0,97 81.523,97 83.751,33
394 0,97 81.523,97 83.751,33
395 0,97 81.523,97 83.751,33
396 0,97 81.523,97 83.751,33
397 0,97 81.523,97 83.751,33
398 0,97 81.523,97 83.751,33
399 0,97 81.523,97 83.751,33
400 0,97 81.523,97 83.751,33
401 0,97 81.523,97 83.751,33
402 0,97 81.523,97 83.751,33
403 0,97 81.523,97 83.751,33
404 0,97 81.523,97 83.751,33
405 0,97 81.523,97 83.751,33
406 0,97 81.523,97 83.751,33
407 0,97 81.523,97 83.751,33
408 0,97 81.523,97 83.751,33
409 0,97 81.523,97 83.751,33
410 0,97 81.523,97 83.751,33
411 0,97 81.523,97 83.751,33
412 0,97 81.523,97 83.751,33
413 0,97 81.523,97 83.751,33
414 0,97 81.523,97 83.751,33
415 0,97 81.523,97 83.751,33
416 0,97 81.523,97 83.751,33
417 0,97 81.523,97 83.751,33
418 0,97 81.523,97 83.751,33
419 0,97 81.523,97 83.751,33
420 0,97 81.523,97 83.751,33
421 0,97 81.523,97 83.751,33
422 0,97 81.523,97 83.751,33
423 0,97 81.523,97 83.751,33
424 0,97 81.523,97 83.751,33
425 0,97 81.523,97 83.751,33
426 0,97 81.523,97 83.751,33
427 0,97 81.523,97 83.751,33
428 0,97 81.523,97 83.751,33
429 0,97 81.523,97 83.751,33
430 0,97 81.523,97 83.751,33
431 0,97 81.523,97 83.751,33
432 0,97 81.523,97 83.751,33
433 0,97 81.523,97 83.751,33
434 0,97 81.523,97 83.751,33
435 0,97 81.523,97 83.751,33
436 0,97 81.523,97 83.751,33
437 0,97 81.523,97 83.751,33
438 0,97 81.523,97 83.751,33
439 0,97 81.523,97 83.751,33
440 0,97 81.523,97 83.751,33
441 0,97 81.523,97 83.751,33
442 0,97 81.523,97 83.751,33
443 0,97 81.523,97 83.751,33
444 0,97 81.523,97 83.751,33
445 0,97 81.523,97 83.751,33
446 0,97 81.523,97 83.751,33
447 0,97 81.523,97 83.751,33
448 0,97 81.523,97 83.751,33
449 0,97 81.523,97 83.751,33
450 0,97 81.523,97 83.751,33
451 0,97 81.523,97 83.751,33
452 0,97 81.523,97 83.751,33
453 0,97 81.523,97 83.751,33
454 0,97 81.523,97 83.751,33
455 0,97 81.523,97 83.751,33
456 0,97 81.523,97 83.751,33
457 0,97 81.523,97 83.751,33
458 0,97 81.523,97 83.751,33
459 0,97 81.523,97 83.751,33
460 0,97 81.523,97 83.751,33
461 0,97 81.523,97 83.751,33
462 0,97 81.523,97 83.751,33
463 0,97 81.523,97 83.751,33
464 0,97 81.523,97 83.751,33
465 0,97 81.523,97 83.751,33
466 0,97 81.523,97 83.751,33
467 0,97 81.523,97 83.751,33
468 0,97 81.523,97 83.751,33
469 0,97 81.523,97 83.751,33
470 0,97 81.523,97 83.751,33
471 0,97 81.523,97 83.751,33
472 0,97 81.523,97 83.751,33
473 0,97 81.523,97 83.751,33
474 0,97 81.523,97 83.751,33
475 0,97 81.523,97 83.751,33
476 0,97 81.523,97 83.751,33
477 0,97 81.523,97 83.751,33
478 0,97 81.523,97 83.751,33
479 0,97 81.523,97 83.751,33
480 0,97 81.523,97 83.751,33
481 0,97 81.523,97 83.751,33
482 0,97 81.523,97 83.751,33
483 0,97 81.523,97 83.751,33
484 0,97 81.523,97 83.751,33
485 0,97 81.523,97 83.751,33
486 0,97 81.523,97 83.751,33
487 0,97 81.523,97 83.751,33
488 0,97 81.523,97 83.751,33
489 0,97 81.523,97 83.751,33
490 0,97 81.523,97 83.751,33
491 0,97 81.523,97 83.751,33
492 0,97 81.523,97 83.751,33
493 0,97 81.523,97 83.751,33
494 0,97 81.523,97 83.751,33
495 0,97 81.523,97 83.751,33
496 0,97 81.523,97 83.751,33
497 0,97 81.523,97 83.751,33
498 0,97 81.523,97 83.751,33
499 0,97 81.523,97 83.751,33
